0.1667    0.1667    -0.2001    15.8844
0.1667    0.1667    -0.6303    13.1654
0.1667    0.1667    -1.1251    15.6609
0.1667    0.1667    -1.6941    17.2054
0.1667    0.1667    -2.3484    17.6194
0.1667    0.1667    -3.1008    17.8847
0.1667    0.1667    -3.9662    18.1804
0.1667    0.1667    -4.9613    18.2725
0.1667    0.1667    -6.1057    18.2728
0.1667    0.1667    -7.4218    18.2994
0.1667    0.1667    -8.9353    18.5262
0.1667    0.5000    -0.2001    13.4471
0.1667    0.5000    -0.6303    13.1343
0.1667    0.5000    -1.1251    15.7423
0.1667    0.5000    -1.6941    17.2349
0.1667    0.5000    -2.3484    18.4657
0.1667    0.5000    -3.1008    18.6612
0.1667    0.5000    -3.9662    18.5223
0.1667    0.5000    -4.9613    18.5287
0.1667    0.5000    -6.1057    18.5224
0.1667    0.5000    -7.4218    18.5162
0.1667    0.5000    -8.9353    18.6862
0.1667    0.8333    -0.2001    12.0896
0.1667    0.8333    -0.6303    11.8661
0.1667    0.8333    -1.1251    14.0521
0.1667    0.8333    -1.6941    16.8264
0.1667    0.8333    -2.3484    18.7014
0.1667    0.8333    -3.1008    18.9695
0.1667    0.8333    -3.9662    18.6269
0.1667    0.8333    -4.9613    18.5306
0.1667    0.8333    -6.1057    18.5552
0.1667    0.8333    -7.4218    18.5358
0.1667    0.8333    -8.9353    18.7262
0.1667    1.1667    -0.2001    24.1970
0.1667    1.1667    -0.6303    14.8525
0.1667    1.1667    -1.1251    14.6302
0.1667    1.1667    -1.6941    16.7639
0.1667    1.1667    -2.3484    18.5768
0.1667    1.1667    -3.1008    18.7781
0.1667    1.1667    -3.9662    18.5215
0.1667    1.1667    -4.9613    18.4785
0.1667    1.1667    -6.1057    18.4917
0.1667    1.1667    -7.4218    18.4944
0.1667    1.1667    -8.9353    18.6515
0.1667    1.5000    -0.2001    20.6841
0.1667    1.5000    -0.6303    12.3611
0.1667    1.5000    -1.1251    13.5441
0.1667    1.5000    -1.6941    16.5041
0.1667    1.5000    -2.3484    18.8408
0.1667    1.5000    -3.1008    19.1488
0.1667    1.5000    -3.9662    18.7631
0.1667    1.5000    -4.9613    18.5754
0.1667    1.5000    -6.1057    18.4585
0.1667    1.5000    -7.4218    18.4435
0.1667    1.5000    -8.9353    18.5708
0.1667    1.8333    -0.2001    13.4685
0.1667    1.8333    -0.6303    11.5975
0.1667    1.8333    -1.1251    11.8436
0.1667    1.8333    -1.6941    15.8809
