0.1667    0.1667    -0.2001    14.2849
0.1667    0.1667    -0.6303    12.8385
0.1667    0.1667    -1.1251    14.3748
0.1667    0.1667    -1.6941    14.9878
0.1667    0.1667    -2.3484    15.0240
0.1667    0.1667    -3.1008    15.3547
0.1667    0.1667    -3.9662    16.1055
0.1667    0.1667    -4.9613    16.9478
0.1667    0.1667    -6.1057    17.6359
0.1667    0.1667    -7.4218    18.0759
0.1667    0.1667    -8.9353    18.5162
0.1667    0.5000    -0.2001    15.0476
0.1667    0.5000    -0.6303    11.6965
0.1667    0.5000    -1.1251    13.4700
0.1667    0.5000    -1.6941    14.5013
0.1667    0.5000    -2.3484    14.9269
0.1667    0.5000    -3.1008    15.3705
0.1667    0.5000    -3.9662    16.3085
0.1667    0.5000    -4.9613    17.1393
0.1667    0.5000    -6.1057    17.6094
0.1667    0.5000    -7.4218    17.9189
0.1667    0.5000    -8.9353    18.3779
0.1667    0.8333    -0.2001    30.0222
0.1667    0.8333    -0.6303    12.7996
0.1667    0.8333    -1.1251    10.8344
0.1667    0.8333    -1.6941    13.9217
0.1667    0.8333    -2.3484    14.9168
0.1667    0.8333    -3.1008    15.4794
0.1667    0.8333    -3.9662    16.4565
0.1667    0.8333    -4.9613    17.3119
0.1667    0.8333    -6.1057    17.7929
0.1667    0.8333    -7.4218    18.0659
0.1667    0.8333    -8.9353    18.4224
0.1667    1.1667    -0.2001    9.2298
0.1667    1.1667    -0.6303    6.4080
0.1667    1.1667    -1.1251    7.1548
0.1667    1.1667    -1.6941    12.4302
0.1667    1.1667    -2.3484    15.2540
0.1667    1.1667    -3.1008    15.9005
0.1667    1.1667    -3.9662    16.6204
0.1667    1.1667    -4.9613    17.2811
0.1667    1.1667    -6.1057    17.6902
0.1667    1.1667    -7.4218    17.9549
0.1667    1.1667    -8.9353    18.3558
0.1667    1.5000    -0.2001    11.4828
0.1667    1.5000    -0.6303    8.1857
0.1667    1.5000    -1.1251    11.4981
0.1667    1.5000    -1.6941    14.4942
0.1667    1.5000    -2.3484    15.8056
0.1667    1.5000    -3.1008    16.3731
0.1667    1.5000    -3.9662    16.8476
0.1667    1.5000    -4.9613    17.3049
0.1667    1.5000    -6.1057    17.6175
0.1667    1.5000    -7.4218    17.8631
0.1667    1.5000    -8.9353    18.2600
0.1667    1.8333    -0.2001    11.6274
0.1667    1.8333    -0.6303    12.6066
0.1667    1.8333    -1.1251    12.8774
0.1667    1.8333    -1.6941    15.2911
0.1667    1.8333    -2.3484    16.5355
0.1667    1.8333    -3.1008    16.7184
0.1667    1.8333    -3.9662    16.9762
0.1667    1.8333    -4.9613    17.3151
0.1667    1.8333    -6.1057    17.5849
0.1667    1.8333    -7.4218    17.8202
0.1667    1.8333    -8.9353    18.1859
0.1667    2.1667    -0.2001    4.7574
0.1667    2.1667    -0.6303    9.9943
0.1667    2.1667    -1.1251    14.1035
0.1667    2.1667    -1.6941    16.9342
0.1667    2.1667    -2.3484    16.9981
0.1667    2.1667    -3.1008    17.0337
0.1667    2.1667    -3.9662    17.0605
0.1667    2.1667    -4.9613    17.3064
0.1667    2.1667    -6.1057    17.5376
0.1667    2.1667    -7.4218    17.7768
0.1667    2.1667    -8.9353    18.1385
0.1667    2.5000    -0.2001    11.2275
0.1667    2.5000    -0.6303    9.7863
0.1667    2.5000    -1.1251    14.4148
0.1667    2.5000    -1.6941    16.3785
0.1667    2.5000    -2.3484    17.3298
0.1667    2.5000    -3.1008    17.4403
0.1667    2.5000    -3.9662    17.0782
0.1667    2.5000    -4.9613    17.2952
0.1667    2.5000    -6.1057    17.4862
0.1667    2.5000    -7.4218    17.7284
0.1667    2.5000    -8.9353    18.1026
0.1667    2.8333    -0.2001    3.3097
0.1667    2.8333    -0.6303    10.1929
0.1667    2.8333    -1.1251    13.4160
0.1667    2.8333    -1.6941    16.1364
0.1667    2.8333    -2.3484    18.4284
0.1667    2.8333    -3.1008    17.9201
0.1667    2.8333    -3.9662    17.0305
0.1667    2.8333    -4.9613    17.1980
0.1667    2.8333    -6.1057    17.4358
