112
# x y z
7	13	0
7	12	0
7	11	0
7	10	0
7	9	0
7	8	0
7	7	0
7	6	0
7	5	0
7	4	0
7	3	0
7	2	0
7	1	0
7	0	0
6	13	0
6	12	0
6	11	0
6	10	0
6	9	0
6	8	0
6	7	0
6	6	0
6	5	0
6	4	0
6	3	0
6	2	0
6	1	0
6	0	0
5	13	0
5	12	0
5	11	0
5	10	0
5	9	0
5	8	0
5	7	0
5	6	0
5	5	0
5	4	0
5	3	0
5	2	0
5	1	0
5	0	0
4	13	0
4	12	0
4	11	0
4	10	0
4	9	0
4	8	0
4	7	0
4	6	0
4	5	0
4	4	0
4	3	0
4	2	0
4	1	0
4	0	0
3	13	0
3	12	0
3	11	0
3	10	0
3	9	0
3	8	0
3	7	0
3	6	0
3	5	0
3	4	0
3	3	0
3	2	0
3	1	0
3	0	0
2	13	0
2	12	0
2	11	0
2	10	0
2	9	0
2	8	0
2	7	0
2	6	0
2	5	0
2	4	0
2	3	0
2	2	0
2	1	0
2	0	0
1	13	0
1	12	0
1	11	0
1	10	0
1	9	0
1	8	0
1	7	0
1	6	0
1	5	0
1	4	0
1	3	0
1	2	0
1	1	0
1	0	0
0	13	0
0	12	0
0	11	0
0	10	0
0	9	0
0	8	0
0	7	0
0	6	0
0	5	0
0	4	0
0	3	0
0	2	0
0	1	0
0	0	0
5898
# a b m n rhoa k err ip iperr
1	0	2	0	8.85884880940605e+00	3.19409297583425e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	3	0	8.70280250455557e+00	6.49870254828069e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	4	0	8.97705428271379e+00	9.92406843742335e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	5	0	9.22118883825092e+00	1.34779007561719e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	6	0	9.68901983009499e+00	1.71776512461617e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	7	0	9.89404592262281e+00	2.10524605191018e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	8	0	1.01533522119231e+01	2.51413946067181e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	9	0	1.04511463688841e+01	2.94997625286400e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	10	0	1.05785488627108e+01	3.42128631579468e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	11	0	1.08730776280841e+01	3.94236338087394e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	12	0	1.12638362115931e+01	4.54049630619493e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	13	0	1.18226375495555e+01	5.28239663179611e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	14	0	1.35660998039022e+01	6.68093185849402e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	15	0	9.24450254617902e+00	3.19422505076794e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	16	0	8.75261780347490e+00	4.54870481419546e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	17	0	8.53359986103740e+00	7.29542100762353e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	18	0	8.83526768488069e+00	1.04898656659714e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	19	0	9.15361397627298e+00	1.39213805412944e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	20	0	9.47594487066242e+00	1.75466163324885e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	21	0	9.79373540983069e+00	2.13712429867974e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	22	0	1.00801068262178e+01	2.54231646617162e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	23	0	1.03130621485241e+01	2.97505622326896e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	24	0	1.05379514109284e+01	3.44313360286758e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	25	0	1.07834937313191e+01	3.95938129241063e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	26	0	1.10934873406506e+01	4.54630624875543e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	27	0	1.16075188121015e+01	5.24505603699052e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	28	0	1.22452754522470e+01	6.09703019928651e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	29	0	8.74183934017204e+00	6.49617619226719e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	30	0	8.62135005711769e+00	7.29287918481229e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	31	0	8.58317890980075e+00	9.32183151740869e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	32	0	8.81614306411034e+00	1.20498539089774e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	33	0	9.08881045857299e+00	1.51876825953331e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	34	0	9.37646292158587e+00	1.86187590653469e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	35	0	9.75602419886087e+00	2.23066730051534e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	36	0	9.99737345973433e+00	2.62548478124868e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	37	0	1.02469584252393e+01	3.04942681293558e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	38	0	1.04213088235340e+01	3.50843292514509e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
