0.2500    13.2500    -0.2903    18.9475
0.2500    13.2500    -0.9143    18.8262
0.2500    13.2500    -1.6320    18.9111
0.2500    13.2500    -2.4574    18.9481
0.2500    13.2500    -3.4065    18.9102
0.2500    13.2500    -4.4980    18.7942
0.2500    13.2500    -5.7533    18.6702
0.2500    13.2500    -7.1968    18.5387
0.2500    13.2500    -8.8568    18.3104
0.2500    13.7500    -0.2903    19.2213
0.2500    13.7500    -0.9143    19.0453
0.2500    13.7500    -1.6320    19.1219
0.2500    13.7500    -2.4574    19.1496
0.2500    13.7500    -3.4065    19.1075
0.2500    13.7500    -4.4980    19.0022
0.2500    13.7500    -5.7533    18.8605
0.2500    13.7500    -7.1968    18.7099
0.2500    13.7500    -8.8568    18.4793
0.2500    14.2500    -0.2903    19.3424
0.2500    14.2500    -0.9143    19.1481
0.2500    14.2500    -1.6320    19.2208
0.2500    14.2500    -2.4574    19.2509
0.2500    14.2500    -3.4065    19.2210
0.2500    14.2500    -4.4980    19.1245
0.2500    14.2500    -5.7533    18.9830
0.2500    14.2500    -7.1968    18.8105
0.2500    14.2500    -8.8568    18.5902
0.2500    14.7500    -0.2903    19.3946
0.2500    14.7500    -0.9143    19.1802
0.2500    14.7500    -1.6320    19.2487
0.2500    14.7500    -2.4574    19.2738
0.2500    14.7500    -3.4065    19.2421
0.2500    14.7500    -4.4980    19.1466
0.2500    14.7500    -5.7533    19.0085
0.2500    14.7500    -7.1968    18.8451
0.2500    14.7500    -8.8568    18.6297
0.2500    15.2500    -0.2903    19.4492
0.2500    15.2500    -0.9143    19.2287
0.2500    15.2500    -1.6320    19.2984
0.2500    15.2500    -2.4574    19.3244
0.2500    15.2500    -3.4065    19.2903
0.2500    15.2500    -4.4980    19.1882
0.2500    15.2500    -5.7533    19.0424
0.2500    15.2500    -7.1968    18.8730
0.2500    15.2500    -8.8568    18.6617
0.2500    15.7500    -0.2903    19.5282
0.2500    15.7500    -0.9143    19.2876
0.2500    15.7500    -1.6320    19.3563
0.2500    15.7500    -2.4574    19.3866
0.2500    15.7500    -3.4065    19.3503
0.2500    15.7500    -4.4980    19.2424
0.2500    15.7500    -5.7533    19.0866
0.2500    15.7500    -7.1968    18.9034
0.2500    15.7500    -8.8568    18.6858
0.2500    16.2500    -0.2903    19.6225
0.2500    16.2500    -0.9143    19.3542
0.2500    16.2500    -1.6320    19.4156
0.2500    16.2500    -2.4574    19.4489
0.2500    16.2500    -3.4065    19.4128
0.2500    16.2500    -4.4980    19.2958
0.2500    16.2500    -5.7533    19.1246
0.2500    16.2500    -7.1968    18.9269
0.2500    16.2500    -8.8568    18.7015
0.2500    16.7500    -0.2903    19.7150
0.2500    16.7500    -0.9143    19.4231
0.2500    16.7500    -1.6320    19.4745
0.2500    16.7500    -2.4574    19.5156
0.2500    16.7500    -3.4065    19.4801
0.2500    16.7500    -4.4980    19.3517
0.2500    16.7500    -5.7533    19.1651
0.2500    16.7500    -7.1968    18.9529
0.2500    16.7500    -8.8568    18.7175
0.2500    17.2500    -0.2903    19.8011
0.2500    17.2500    -0.9143    19.4919
0.2500    17.2500    -1.6320    19.5396
0.2500    17.2500    -2.4574    19.5878
0.2500    17.2500    -3.4065    19.5479
0.2500    17.2500    -4.4980    19.4097
0.2500    17.2500    -5.7533    19.2083
0.2500    17.2500    -7.1968    18.9806
0.2500    17.2500    -8.8568    18.7343
0.2500    17.7500    -0.2903    19.8691
0.2500    17.7500    -0.9143    19.5602
0.2500    17.7500    -1.6320    19.6075
0.2500    17.7500    -2.4574    19.6601
0.2500    17.7500    -3.4065    19.6160
0.2500    17.7500    -4.4980    19.4681
0.2500    17.7500    -5.7533    19.2494
0.2500    17.7500    -7.1968    19.0054
0.2500    17.7500    -8.8568    18.7492
0.2500    18.2500    -0.2903    19.9250
0.2500    18.2500    -0.9143    19.6181
0.2500    18.2500    -1.6320    19.6646
0.2500    18.2500    -2.4574    19.7257
0.2500    18.2500    -3.4065    19.6853
0.2500    18.2500    -4.4980    19.5272
0.2500    18.2500    -5.7533    19.2898
0.2500    18.2500    -7.1968    19.0294
0.2500    18.2500    -8.8568    18.7626
0.2500    18.7500    -0.2903    20.0345
0.2500    18.7500    -0.9143    19.6913
0.2500    18.7500    -1.6320    19.7203
0.2500    18.7500    -2.4574    19.7869
0.2500    18.7500    -3.4065    19.7455
0.2500    18.7500    -4.4980    19.5789
0.2500    18.7500    -5.7533    19.3275
0.2500    18.7500    -7.1968    19.0537
0.2500    18.7500    -8.8568    18.7763
0.2500    19.2500    -0.2903    20.1477
0.2500    19.2500    -0.9143    19.7856
0.2500    19.2500    -1.6320    19.8058
0.2500    19.2500    -2.4574    19.8627
0.2500    19.2500    -3.4065    19.8007
0.2500    19.2500    -4.4980    19.6209
0.2500    19.2500    -5.7533    19.3602
0.2500    19.2500    -7.1968    19.0762
0.2500    19.2500    -8.8568    18.7913
0.2500    19.7500    -0.2903    20.2235
0.2500    19.7500    -0.9143    19.8624
0.2500    19.7500    -1.6320    19.8782
0.2500    19.7500    -2.4574    19.9362
0.2500    19.7500    -3.4065    19.8537
0.2500    19.7500    -4.4980    19.6553
0.2500    19.7500    -5.7533    19.3868
0.2500    19.7500    -7.1968    19.0954
0.2500    19.7500    -8.8568    18.8049
0.2500    20.2500    -0.2903    20.2711
0.2500    20.2500    -0.9143    19.9228
0.2500    20.2500    -1.6320    19.9350
0.2500    20.2500    -2.4574    19.9895
0.2500    20.2500    -3.4065    19.8973
0.2500    20.2500    -4.4980    19.6849
0.2500    20.2500    -5.7533    19.4093
0.2500    20.2500    -7.1968    19.1110
0.2500    20.2500    -8.8568    18.8160
0.2500    20.7500    -0.2903    20.2927
0.2500    20.7500    -0.9143    19.9587
0.2500    20.7500    -1.6320    19.9647
0.2500    20.7500    -2.4574    20.0184
0.2500    20.7500    -3.4065    19.9251
