112
# x y z
7	13	0
7	12	0
7	11	0
7	10	0
7	9	0
7	8	0
7	7	0
7	6	0
7	5	0
7	4	0
7	3	0
7	2	0
7	1	0
7	0	0
6	13	0
6	12	0
6	11	0
6	10	0
6	9	0
6	8	0
6	7	0
6	6	0
6	5	0
6	4	0
6	3	0
6	2	0
6	1	0
6	0	0
5	13	0
5	12	0
5	11	0
5	10	0
5	9	0
5	8	0
5	7	0
5	6	0
5	5	0
5	4	0
5	3	0
5	2	0
5	1	0
5	0	0
4	13	0
4	12	0
4	11	0
4	10	0
4	9	0
4	8	0
4	7	0
4	6	0
4	5	0
4	4	0
4	3	0
4	2	0
4	1	0
4	0	0
3	13	0
3	12	0
3	11	0
3	10	0
3	9	0
3	8	0
3	7	0
3	6	0
3	5	0
3	4	0
3	3	0
3	2	0
3	1	0
3	0	0
2	13	0
2	12	0
2	11	0
2	10	0
2	9	0
2	8	0
2	7	0
2	6	0
2	5	0
2	4	0
2	3	0
2	2	0
2	1	0
2	0	0
1	13	0
1	12	0
1	11	0
1	10	0
1	9	0
1	8	0
1	7	0
1	6	0
1	5	0
1	4	0
1	3	0
1	2	0
1	1	0
1	0	0
0	13	0
0	12	0
0	11	0
0	10	0
0	9	0
0	8	0
0	7	0
0	6	0
0	5	0
0	4	0
0	3	0
0	2	0
0	1	0
0	0	0
6208
# a b m n rhoa k err ip iperr
1	0	2	0	8.86335248050187e+00	3.19409297583421e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	3	0	8.71040598653694e+00	6.49870254828060e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	4	0	8.99442140247919e+00	9.92406843742325e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	5	0	9.24011181091254e+00	1.34779007561719e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	6	0	9.71236425813853e+00	1.71776512461617e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	7	0	9.90960369094651e+00	2.10524605191020e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	8	0	1.01720574095107e+01	2.51413946067186e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	9	0	1.04648637584602e+01	2.94997625286409e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	10	0	1.05700298597850e+01	3.42128631579483e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	11	0	1.08690169938024e+01	3.94236338087414e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	12	0	1.12520763261607e+01	4.54049630619521e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	13	0	1.17612032767289e+01	5.28239663179662e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	14	0	1.35373049875936e+01	6.68093185849474e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	15	0	9.29755862427217e+00	3.19422505076790e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	16	0	8.78932585132533e+00	4.54870481419539e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	17	0	8.54395935886811e+00	7.29542100762343e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	18	0	8.84390084432370e+00	1.04898656659712e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	19	0	9.16363737026266e+00	1.39213805412943e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	20	0	9.48252485178712e+00	1.75466163324885e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	21	0	9.80273270312823e+00	2.13712429867976e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	22	0	1.00883439315684e+01	2.54231646617167e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	23	0	1.03175842339838e+01	2.97505622326906e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	24	0	1.05417388578920e+01	3.44313360286773e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	25	0	1.07856317972176e+01	3.95938129241085e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	26	0	1.11249477798928e+01	4.54630624875575e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	27	0	1.16406151156961e+01	5.24505603699106e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	28	0	1.22775897123047e+01	6.09703019928722e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	29	0	8.78010181794437e+00	6.49617619226710e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	30	0	8.66036696075629e+00	7.29287918481216e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	31	0	8.61383841366141e+00	9.32183151740859e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	32	0	8.84324318555157e+00	1.20498539089774e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	33	0	9.11710511124809e+00	1.51876825953331e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	34	0	9.38467379433374e+00	1.86187590653469e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	35	0	9.76668678855745e+00	2.23066730051536e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	36	0	1.00051448946870e+01	2.62548478124873e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	37	0	1.02539111183731e+01	3.04942681293568e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	38	0	1.04261504609711e+01	3.50843292514524e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
