0.1667    0.1667    -0.2001    14.8388
0.1667    0.1667    -0.6303    14.4228
0.1667    0.1667    -1.1251    14.2847
0.1667    0.1667    -1.6941    14.3525
0.1667    0.1667    -2.3484    14.9822
0.1667    0.1667    -3.1008    15.8397
0.1667    0.1667    -3.9662    16.6201
0.1667    0.1667    -4.9613    17.2667
0.1667    0.1667    -6.1057    17.7724
0.1667    0.1667    -7.4218    18.1630
0.1667    0.1667    -8.9353    18.4220
0.1667    0.5000    -0.2001    15.3559
0.1667    0.5000    -0.6303    15.3928
0.1667    0.5000    -1.1251    15.1543
0.1667    0.5000    -1.6941    14.8563
0.1667    0.5000    -2.3484    15.4997
0.1667    0.5000    -3.1008    16.3019
0.1667    0.5000    -3.9662    17.0122
0.1667    0.5000    -4.9613    17.5762
0.1667    0.5000    -6.1057    17.9993
0.1667    0.5000    -7.4218    18.3052
0.1667    0.5000    -8.9353    18.5469
0.1667    0.8333    -0.2001    15.7808
0.1667    0.8333    -0.6303    15.3179
0.1667    0.8333    -1.1251    14.8757
0.1667    0.8333    -1.6941    14.9340
0.1667    0.8333    -2.3484    15.5554
0.1667    0.8333    -3.1008    16.3687
0.1667    0.8333    -3.9662    17.0902
0.1667    0.8333    -4.9613    17.6549
0.1667    0.8333    -6.1057    18.0664
0.1667    0.8333    -7.4218    18.3523
0.1667    0.8333    -8.9353    18.5498
0.1667    1.1667    -0.2001    15.5301
0.1667    1.1667    -0.6303    15.3857
0.1667    1.1667    -1.1251    14.8583
0.1667    1.1667    -1.6941    14.7690
0.1667    1.1667    -2.3484    15.3936
0.1667    1.1667    -3.1008    16.2281
0.1667    1.1667    -3.9662    16.9879
0.1667    1.1667    -4.9613    17.5874
0.1667    1.1667    -6.1057    18.0222
0.1667    1.1667    -7.4218    18.3200
0.1667    1.1667    -8.9353    18.5190
0.1667    1.5000    -0.2001    15.4056
0.1667    1.5000    -0.6303    15.2032
0.1667    1.5000    -1.1251    14.8119
0.1667    1.5000    -1.6941    14.6329
0.1667    1.5000    -2.3484    15.2255
0.1667    1.5000    -3.1008    16.0723
0.1667    1.5000    -3.9662    16.8708
0.1667    1.5000    -4.9613    17.5108
0.1667    1.5000    -6.1057    17.9767
0.1667    1.5000    -7.4218    18.2944
0.1667    1.5000    -8.9353    18.5040
0.1667    1.8333    -0.2001    15.5055
0.1667    1.8333    -0.6303    15.0064
0.1667    1.8333    -1.1251    14.6294
0.1667    1.8333    -1.6941    14.5468
0.1667    1.8333    -2.3484    15.0822
0.1667    1.8333    -3.1008    15.9322
0.1667    1.8333    -3.9662    16.7623
0.1667    1.8333    -4.9613    17.4387
0.1667    1.8333    -6.1057    17.9341
0.1667    1.8333    -7.4218    18.2715
0.1667    1.8333    -8.9353    18.4921
0.1667    2.1667    -0.2001    15.3940
