0.1667    0.1667    -0.2001    13.4092
0.1667    0.1667    -0.6303    13.7956
0.1667    0.1667    -1.1251    14.1847
0.1667    0.1667    -1.6941    14.4783
0.1667    0.1667    -2.3484    15.3058
0.1667    0.1667    -3.1008    16.0083
0.1667    0.1667    -3.9662    16.5675
0.1667    0.1667    -4.9613    17.0357
0.1667    0.1667    -6.1057    17.4340
0.1667    0.1667    -7.4218    17.7746
0.1667    0.1667    -8.9353    18.0022
0.1667    0.5000    -0.2001    14.1343
0.1667    0.5000    -0.6303    14.1164
0.1667    0.5000    -1.1251    14.3994
0.1667    0.5000    -1.6941    14.6505
0.1667    0.5000    -2.3484    15.6277
0.1667    0.5000    -3.1008    16.3966
0.1667    0.5000    -3.9662    16.9640
0.1667    0.5000    -4.9613    17.3870
0.1667    0.5000    -6.1057    17.7172
0.1667    0.5000    -7.4218    17.9744
0.1667    0.5000    -8.9353    18.1860
0.1667    0.8333    -0.2001    14.0612
0.1667    0.8333    -0.6303    13.9802
0.1667    0.8333    -1.1251    14.0598
0.1667    0.8333    -1.6941    14.4947
0.1667    0.8333    -2.3484    15.5774
0.1667    0.8333    -3.1008    16.4144
0.1667    0.8333    -3.9662    17.0218
0.1667    0.8333    -4.9613    17.4613
0.1667    0.8333    -6.1057    17.7933
0.1667    0.8333    -7.4218    18.0429
0.1667    0.8333    -8.9353    18.2207
0.1667    1.1667    -0.2001    13.8278
0.1667    1.1667    -0.6303    13.7188
0.1667    1.1667    -1.1251    13.9179
0.1667    1.1667    -1.6941    14.2369
0.1667    1.1667    -2.3484    15.3953
0.1667    1.1667    -3.1008    16.3050
0.1667    1.1667    -3.9662    16.9432
0.1667    1.1667    -4.9613    17.4052
0.1667    1.1667    -6.1057    17.7544
0.1667    1.1667    -7.4218    18.0152
0.1667    1.1667    -8.9353    18.1975
0.1667    1.5000    -0.2001    14.1658
0.1667    1.5000    -0.6303    13.7348
0.1667    1.5000    -1.1251    13.8555
0.1667    1.5000    -1.6941    14.1266
0.1667    1.5000    -2.3484    15.2269
0.1667    1.5000    -3.1008    16.1779
0.1667    1.5000    -3.9662    16.8587
0.1667    1.5000    -4.9613    17.3501
0.1667    1.5000    -6.1057    17.7174
0.1667    1.5000    -7.4218    17.9895
0.1667    1.5000    -8.9353    18.1796
0.1667    1.8333    -0.2001    14.0085
0.1667    1.8333    -0.6303    13.5743
0.1667    1.8333    -1.1251    13.7110
0.1667    1.8333    -1.6941    13.9996
0.1667    1.8333    -2.3484    15.0902
0.1667    1.8333    -3.1008    16.0611
0.1667    1.8333    -3.9662    16.7712
0.1667    1.8333    -4.9613    17.2898
0.1667    1.8333    -6.1057    17.6779
0.1667    1.8333    -7.4218    17.9650
0.1667    1.8333    -8.9353    18.1646
0.1667    2.1667    -0.2001    13.5458
0.1667    2.1667    -0.6303    13.5469
0.1667    2.1667    -1.1251    13.7121
0.1667    2.1667    -1.6941    13.9633
0.1667    2.1667    -2.3484    14.9990
0.1667    2.1667    -3.1008    15.9683
0.1667    2.1667    -3.9662    16.6956
0.1667    2.1667    -4.9613    17.2352
0.1667    2.1667    -6.1057    17.6420
0.1667    2.1667    -7.4218    17.9434
0.1667    2.1667    -8.9353    18.1523
0.1667    2.5000    -0.2001    14.3512
0.1667    2.5000    -0.6303    13.8556
0.1667    2.5000    -1.1251    13.8274
0.1667    2.5000    -1.6941    14.0055
0.1667    2.5000    -2.3484    14.9426
0.1667    2.5000    -3.1008    15.8981
0.1667    2.5000    -3.9662    16.6342
0.1667    2.5000    -4.9613    17.1891
0.1667    2.5000    -6.1057    17.6115
0.1667    2.5000    -7.4218    17.9253
0.1667    2.5000    -8.9353    18.1423
0.1667    2.8333    -0.2001    14.8671
0.1667    2.8333    -0.6303    13.8173
0.1667    2.8333    -1.1251    13.7694
0.1667    2.8333    -1.6941    13.9943
0.1667    2.8333    -2.3484    14.9000
0.1667    2.8333    -3.1008    15.8438
0.1667    2.8333    -3.9662    16.5844
0.1667    2.8333    -4.9613    17.1507
0.1667    2.8333    -6.1057    17.5862
0.1667    2.8333    -7.4218    17.9104
0.1667    2.8333    -8.9353    18.1341
0.1667    3.1667    -0.2001    12.6710
0.1667    3.1667    -0.6303    13.1502
0.1667    3.1667    -1.1251    13.5830
0.1667    3.1667    -1.6941    13.9024
0.1667    3.1667    -2.3484    14.8638
0.1667    3.1667    -3.1008    15.8000
0.1667    3.1667    -3.9662    16.5441
0.1667    3.1667    -4.9613    17.1198
0.1667    3.1667    -6.1057    17.5659
0.1667    3.1667    -7.4218    17.8985
0.1667    3.1667    -8.9353    18.1278
0.1667    3.5000    -0.2001    13.3173
0.1667    3.5000    -0.6303    13.2861
0.1667    3.5000    -1.1251    13.6544
0.1667    3.5000    -1.6941    13.9558
0.1667    3.5000    -2.3484    14.8478
0.1667    3.5000    -3.1008    15.7642
0.1667    3.5000    -3.9662    16.5120
0.1667    3.5000    -4.9613    17.0960
0.1667    3.5000    -6.1057    17.5504
0.1667    3.5000    -7.4218    17.8896
0.1667    3.5000    -8.9353    18.1231
0.1667    3.8333    -0.2001    13.8800
0.1667    3.8333    -0.6303    13.6184
0.1667    3.8333    -1.1251    13.7652
0.1667    3.8333    -1.6941    14.0525
0.1667    3.8333    -2.3484    14.8470
0.1667    3.8333    -3.1008    15.7389
0.1667    3.8333    -3.9662    16.4875
0.1667    3.8333    -4.9613    17.0785
0.1667    3.8333    -6.1057    17.5392
0.1667    3.8333    -7.4218    17.8833
0.1667    3.8333    -8.9353    18.1200
0.1667    4.1667    -0.2001    13.8234
0.1667    4.1667    -0.6303    13.8830
0.1667    4.1667    -1.1251    13.8941
0.1667    4.1667    -1.6941    14.0899
0.1667    4.1667    -2.3484    14.8597
0.1667    4.1667    -3.1008    15.7250
