"TIMESTAMP","RECORD","Result_30cm_Avg","Result_50cm_Avg","Result_100cm_Avg","Result_150cm_Avg","Result_200cm_Avg","Result_300cm_Avg","Result_500cm_Avg","Result_700cm_Avg","Result_900cm_Avg","Rain_mm_Tot","BattV"
"2024-03-05 12:10:00",10668,5.504,0,0,0,0,0,22.58,24.65,31.57,0,13.42
"2024-03-05 12:20:00",10669,5.49,0,0,0,0,0,22.53,24.64,31.5,0,13.41
"2024-03-05 12:30:00",10670,5.497,0,0,0,0,0,22.58,24.64,31.55,0,13.42
"2024-03-05 12:40:00",10671,5.495,0,0,0,0,0,22.54,24.63,31.45,0,13.41
"2024-03-05 12:50:00",10672,5.516,0,0,0,0,0,22.61,24.68,31.61,0,13.42
"2024-03-05 13:00:00",10673,5.506,0,0,0,0,0,22.57,24.64,31.53,0,13.43
"2024-03-05 13:10:00",10674,5.482,0,0,0,0,0,22.56,24.62,31.55,0,13.43
"2024-03-05 13:20:00",10675,5.515,0,0,0,0,0,22.63,24.68,31.63,0,13.34
"2024-03-05 13:30:00",10676,5.506,0,0,0,0,0,22.61,24.69,31.59,0,13.4
"2024-03-05 13:40:00",10677,5.496,0,0,0,0,0,22.61,24.66,31.55,0,13.37
"2024-03-05 13:50:00",10678,5.503,0,0,0,0,0,22.56,24.59,31.57,0,13.34
"2024-03-05 14:00:00",10679,5.499,0,0,0,0,0,22.56,24.66,31.51,0,13.34
"2024-03-05 14:10:00",10680,5.495,0,0,0,0,0,22.57,24.66,31.57,0,13.36
"2024-03-05 14:20:00",10681,5.494,0,0,0,0,0,22.54,24.64,31.57,0,13.37
"2024-03-05 14:30:00",10682,5.487,0,0,0,0,0,22.58,24.65,31.57,0,13.41
"2024-03-05 14:40:00",10683,5.504,0,0,0,0,0,22.6,24.64,31.57,0,13.37
"2024-03-05 14:50:00",10684,5.497,0,0,0,0,0,22.56,24.61,31.52,0,13.37
"2024-03-05 15:00:00",10685,5.498,0,0,0,0,0,22.56,24.62,31.48,0,13.36
"2024-03-05 15:10:00",10686,5.474,0,0,0,0,0,22.54,24.59,31.49,0,13.36
"2024-03-05 15:20:00",10687,5.488,0,0,0,0,0,22.52,24.61,31.56,0,13.37
"2024-03-05 15:30:00",10688,5.482,0,0,0,0,0,22.53,24.58,31.47,0,13.36
"2024-03-05 15:40:00",10689,5.494,0,0,0,0,0,22.55,24.56,31.46,0,13.36
"2024-03-05 15:50:00",10690,5.464,0,0,0,0,0,22.5,24.55,31.49,0,13.35
"2024-03-05 16:00:00",10691,5.464,0,0,0,0,0,22.49,24.51,31.43,0,13.37
"2024-03-05 16:10:00",10692,5.474,0,0,0,0,0,22.49,24.57,31.47,0,13.37
"2024-03-05 16:20:00",10693,5.501,0,0,0,0,0,22.55,24.63,31.51,0,13.39
"2024-03-05 16:30:00",10694,5.513,0,0,0,0,0,22.55,24.63,31.59,0,13.39
"2024-03-05 16:40:00",10695,5.509,0,0,0,0,0,22.6,24.7,31.63,0,13.37
"2024-03-05 16:50:00",10696,5.519,0,0,0,0,0,22.6,24.7,31.64,0,13.44
"2024-03-05 17:00:00",10697,5.516,0,0,0,0,0,22.6,24.7,31.64,0,13.43
"2024-03-05 17:10:00",10698,5.515,0,0,0,0,0,22.6,24.7,31.64,0,13.44
"2024-03-05 17:20:00",10699,5.516,0,0,0,0,0,22.6,24.7,31.64,0,13.43
"2024-03-05 17:30:00",10700,5.515,0,0,0,0,0,22.6,24.7,31.64,0,13.42
"2024-03-05 17:40:00",10701,5.513,0,0,0,0,0,22.6,24.7,31.64,0,13.46
"2024-03-05 17:50:00",10702,5.513,0,0,0,0,0,22.59,24.7,31.64,0,13.47
"2024-03-05 18:00:00",10703,5.511,0,0,0,0,0,22.59,24.7,31.64,0,13.42
"2024-03-05 18:10:00",10704,5.51,0,0,0,0,0,22.59,24.69,31.64,0,13.37
"2024-03-05 18:20:00",10705,5.51,0,0,0,0,0,22.59,24.69,31.64,0,13.31
"2024-03-05 18:30:00",10706,5.51,0,0,0,0,0,22.59,24.7,31.64,0,13.28
"2024-03-05 18:40:00",10707,5.51,0,0,0,0,0,22.58,24.69,31.64,0,13.25
"2024-03-05 18:50:00",10708,5.509,0,0,0,0,0,22.58,24.69,31.64,0,13.22
"2024-03-05 19:00:00",10709,5.508,0,0,0,0,0,22.58,24.69,31.64,0,13.19
"2024-03-05 19:10:00",10710,5.507,0,0,0,0,0,22.58,24.69,31.64,0,13.17
"2024-03-05 19:20:00",10711,5.505,0,0,0,0,0,22.58,24.69,31.64,0,13.15
"2024-03-05 19:30:00",10712,5.505,0,0,0,0,0,22.58,24.69,31.64,0,13.14
"2024-03-05 19:40:00",10713,5.505,0,0,0,0,0,22.58,24.69,31.64,0,13.12
"2024-03-05 19:50:00",10714,5.503,0,0,0,0,0,22.57,24.69,31.64,0,13.1
"2024-03-05 20:00:00",10715,5.5,0,0,0,0,0,22.57,24.69,31.64,0,13.09
"2024-03-05 20:10:00",10716,5.498,0,0,0,0,0,22.57,24.69,31.63,0,13.08
"2024-03-05 20:20:00",10717,5.496,0,0,0,0,0,22.57,24.69,31.63,0,13.07
"2024-03-05 20:30:00",10718,5.496,0,0,0,0,0,22.57,24.69,31.63,0,13.06
"2024-03-05 20:40:00",10719,5.496,0,0,0,0,0,22.56,24.69,31.63,0,13.05
"2024-03-05 20:50:00",10720,5.496,0,0,0,0,0,22.56,24.69,31.63,0,13.05
"2024-03-05 21:00:00",10721,5.496,0,0,0,0,0,22.56,24.69,31.63,0,13.04
"2024-03-05 21:10:00",10722,5.496,0,0,0,0,0,22.56,24.69,31.63,0,13.04
"2024-03-05 21:20:00",10723,5.496,0,0,0,0,0,22.56,24.69,31.63,0,13.03
"2024-03-05 21:30:00",10724,5.496,0,0,0,0,0,22.55,24.69,31.63,0,13.03
"2024-03-05 21:40:00",10725,5.496,0,0,0,0,0,22.55,24.69,31.63,0,13.02
"2024-03-05 21:50:00",10726,5.493,0,0,0,0,0,22.55,24.68,31.63,0,13.02
"2024-03-05 22:00:00",10727,5.492,0,0,0,0,0,22.55,24.68,31.63,0,13.02
"2024-03-05 22:10:00",10728,5.49,0,0,0,0,0,22.55,24.68,31.63,0,13.01
"2024-03-05 22:20:00",10729,5.49,0,0,0,0,0,22.55,24.68,31.63,0,13.01
"2024-03-05 22:30:00",10730,5.49,0,0,0,0,0,22.55,24.68,31.63,0,13
"2024-03-05 22:40:00",10731,5.49,0,0,0,0,0,22.55,24.68,31.63,0,13
"2024-03-05 22:50:00",10732,5.49,0,0,0,0,0,22.55,24.68,31.63,0,13
"2024-03-05 23:00:00",10733,5.49,0,0,0,0,0,22.54,24.68,31.63,0,13
"2024-03-05 23:10:00",10734,5.489,0,0,0,0,0,22.54,24.68,31.63,0,13
"2024-03-05 23:20:00",10735,5.489,0,0,0,0,0,22.54,24.68,31.63,0,12.99
"2024-03-05 23:30:00",10736,5.488,0,0,0,0,0,22.54,24.68,31.63,0,12.99
"2024-03-05 23:40:00",10737,5.487,0,0,0,0,0,22.54,24.68,31.63,0,12.99
"2024-03-05 23:50:00",10738,5.487,0,0,0,0,0,22.54,24.68,31.63,0,12.98
"2024-03-06 00:00:00",10739,5.486,0,0,0,0,0,22.54,24.68,31.63,0,12.98
"2024-03-06 00:10:00",10740,5.484,0,0,0,0,0,22.53,24.68,31.63,0,12.98
"2024-03-06 00:20:00",10741,5.484,0,0,0,0,0,22.53,24.68,31.63,0,12.98
"2024-03-06 00:30:00",10742,5.484,0,0,0,0,0,22.53,24.68,31.63,0,12.97
"2024-03-06 00:40:00",10743,5.484,0,0,0,0,0,22.53,24.68,31.63,0,12.97
"2024-03-06 00:50:00",10744,5.482,0,0,0,0,0,22.53,24.68,31.63,0,12.97
"2024-03-06 01:00:00",10745,5.481,0,0,0,0,0,22.53,24.68,31.63,0,12.96
"2024-03-06 01:10:00",10746,5.481,0,0,0,0,0,22.53,24.68,31.63,0,12.96
"2024-03-06 01:20:00",10747,5.481,0,0,0,0,0,22.53,24.68,31.63,0,12.96
"2024-03-06 01:30:00",10748,5.48,0,0,0,0,0,22.53,24.68,31.63,0,12.95
"2024-03-06 01:40:00",10749,5.478,0,0,0,0,0,22.53,24.68,31.63,0,12.95
"2024-03-06 01:50:00",10750,5.477,0,0,0,0,0,22.52,24.68,31.63,0,12.95
"2024-03-06 02:00:00",10751,5.477,0,0,0,0,0,22.52,24.68,31.63,0,12.94
"2024-03-06 02:10:00",10752,5.475,0,0,0,0,0,22.52,24.68,31.63,0,12.94
"2024-03-06 02:20:00",10753,5.473,0,0,0,0,0,22.52,24.67,31.63,0,12.94
"2024-03-06 02:30:00",10754,5.472,0,0,0,0,0,22.52,24.67,31.63,0,12.93
"2024-03-06 02:40:00",10755,5.472,0,0,0,0,0,22.52,24.67,31.63,0,12.93
"2024-03-06 02:50:00",10756,5.471,0,0,0,0,0,22.51,24.67,31.63,0,12.93
"2024-03-06 03:00:00",10757,5.469,0,0,0,0,0,22.51,24.67,31.63,0,12.93
"2024-03-06 03:10:00",10758,5.469,0,0,0,0,0,22.51,24.67,31.63,0,12.92
"2024-03-06 03:20:00",10759,5.467,0,0,0,0,0,22.51,24.67,31.63,0,12.92
"2024-03-06 03:30:00",10760,5.466,0,0,0,0,0,22.51,24.67,31.63,0,12.92
"2024-03-06 03:40:00",10761,5.466,0,0,0,0,0,22.51,24.67,31.63,0,12.92
"2024-03-06 03:50:00",10762,5.466,0,0,0,0,0,22.51,24.67,31.63,0,12.92
"2024-03-06 04:00:00",10763,5.463,0,0,0,0,0,22.51,24.67,31.63,0,12.91
"2024-03-06 04:10:00",10764,5.463,0,0,0,0,0,22.51,24.67,31.63,0,12.91
"2024-03-06 04:20:00",10765,5.463,0,0,0,0,0,22.51,24.67,31.62,0,12.91
"2024-03-06 04:30:00",10766,5.461,0,0,0,0,0,22.5,24.67,31.62,0,12.91
"2024-03-06 04:40:00",10767,5.46,0,0,0,0,0,22.5,24.67,31.62,0,12.91
"2024-03-06 04:50:00",10768,5.458,0,0,0,0,0,22.5,24.66,31.62,0,12.91
"2024-03-06 05:00:00",10769,5.457,0,0,0,0,0,22.5,24.66,31.62,0,12.91
"2024-03-06 05:10:00",10770,5.457,0,0,0,0,0,22.5,24.66,31.62,0,12.9
"2024-03-06 05:20:00",10771,5.454,0,0,0,0,0,22.5,24.66,31.62,0,12.9
"2024-03-06 05:30:00",10772,5.454,0,0,0,0,0,22.5,24.66,31.62,0,12.9
"2024-03-06 05:40:00",10773,5.454,0,0,0,0,0,22.49,24.66,31.62,0,12.9
"2024-03-06 05:50:00",10774,5.452,0,0,0,0,0,22.49,24.66,31.62,0,12.9
"2024-03-06 06:00:00",10775,5.451,0,0,0,0,0,22.49,24.66,31.62,0,12.9
"2024-03-06 06:10:00",10776,5.451,0,0,0,0,0,22.49,24.66,31.62,0,12.9
"2024-03-06 06:20:00",10777,5.449,0,0,0,0,0,22.49,24.66,31.62,0,12.91
"2024-03-06 06:30:00",10778,5.447,0,0,0,0,0,22.49,24.66,31.62,0,12.96
"2024-03-06 06:40:00",10779,5.445,0,0,0,0,0,22.49,24.66,31.62,0,13.05
"2024-03-06 06:50:00",10780,5.442,0,0,0,0,0,22.49,24.66,31.62,0,13.21
"2024-03-06 07:00:00",10781,5.44,0,0,0,0,0,22.49,24.66,31.62,0,13.5
"2024-03-06 07:10:00",10782,5.44,0,0,0,0,0,22.49,24.66,31.62,0,13.7
"2024-03-06 07:20:00",10783,5.435,0,0,0,0,0,22.48,24.65,31.62,0,14.21
"2024-03-06 07:30:00",10784,5.431,0,0,0,0,0,22.48,24.65,31.62,0,14.24
"2024-03-06 07:40:00",10785,5.427,0,0,0,0,0,22.48,24.65,31.62,0,14.19
"2024-03-06 07:50:00",10786,5.422,0,0,0,0,0,22.48,24.65,31.62,0,14.2
"2024-03-06 08:00:00",10787,5.418,0,0,0,0,0,22.48,24.65,31.62,0,14.18
"2024-03-06 08:10:00",10788,5.414,0,0,0,0,0,22.47,24.65,31.62,0,14.2
"2024-03-06 08:20:00",10789,5.411,0,0,0,0,0,22.47,24.65,31.62,0,14.18
"2024-03-06 08:30:00",10790,5.403,0,0,0,0,0,22.47,24.62,31.59,0,14.13
"2024-03-06 08:40:00",10791,5.38,0,0,0,0,0,22.41,24.61,31.57,0,14.16
"2024-03-06 08:50:00",10792,5.367,0,0,0,0,0,22.38,24.57,31.5,0,14.11
"2024-03-06 09:00:00",10793,5.342,0,0,0,0,0,22.33,24.54,31.48,0,14.08
"2024-03-06 09:10:00",10794,5.37,0,0,0,0,0,22.39,24.54,31.44,0,14.06
"2024-03-06 09:20:00",10795,5.354,0,0,0,0,0,22.34,24.55,31.55,0,13.99
"2024-03-06 09:30:00",10796,5.366,0,0,0,0,0,22.39,24.57,31.51,0,13.68
"2024-03-06 09:40:00",10797,5.393,0,0,0,0,0,22.46,24.65,31.62,0,13.56
"2024-03-06 09:50:00",10798,5.393,0,0,0,0,0,22.46,24.65,31.62,0,13.48
"2024-03-06 10:00:00",10799,5.393,0,0,0,0,0,22.46,24.65,31.62,0,13.42
"2024-03-06 10:10:00",10800,5.347,0,0,0,0,0,22.41,24.6,31.51,0,13.42
"2024-03-06 10:20:00",10801,5.36,0,0,0,0,0,22.37,24.53,31.48,0,13.42
"2024-03-06 10:30:00",10802,5.371,0,0,0,0,0,22.41,24.6,31.55,0,13.4
"2024-03-06 10:40:00",10803,5.357,0,0,0,0,0,22.39,24.58,31.54,0,13.41
"2024-03-06 10:50:00",10804,5.361,0,0,0,0,0,22.43,24.62,31.58,0,13.41
"2024-03-06 11:00:00",10805,5.336,0,0,0,0,0,22.38,24.59,31.47,0,13.4
"2024-03-06 11:10:00",10806,5.339,0,0,0,0,0,22.39,24.53,31.49,0,13.4
"2024-03-06 11:20:00",10807,5.384,0,0,0,0,0,22.41,24.61,31.59,0,13.48
"2024-03-06 11:30:00",10808,5.319,0,0,0,0,0,22.31,24.49,31.43,0,13.45
"2024-03-06 11:40:00",10809,5.343,0,0,0,0,0,22.39,24.56,31.51,0,13.44
"2024-03-06 11:50:00",10810,5.354,0,0,0,0,0,22.4,24.59,31.56,0,13.45
"2024-03-06 12:00:00",10811,5.377,0,0,0,0,0,22.41,24.6,31.54,0,13.47
"2024-03-06 12:10:00",10812,5.356,0,0,0,0,0,22.4,24.58,31.59,0,13.46
"2024-03-06 12:20:00",10813,5.362,0,0,0,0,0,22.41,24.57,31.5,0,13.44
"2024-03-06 12:30:00",10814,5.347,0,0,0,0,0,22.34,24.51,31.49,0,13.46
"2024-03-06 12:40:00",10815,5.377,0,0,0,0,0,22.43,24.61,31.58,0,13.46
"2024-03-06 12:50:00",10816,5.36,0,0,0,0,0,22.4,24.58,31.58,0,13.49
"2024-03-06 13:00:00",10817,5.368,0,0,0,0,0,22.35,24.55,31.52,0,13.49
"2024-03-06 13:10:00",10818,5.377,0,0,0,0,0,22.37,24.52,31.57,0,13.49
"2024-03-06 13:20:00",10819,5.348,0,0,0,0,0,22.37,24.5,31.53,0,13.49
"2024-03-06 13:30:00",10820,5.372,0,0,0,0,0,22.36,24.58,31.54,0,13.46
"2024-03-06 13:40:00",10821,5.336,0,0,0,0,0,22.34,24.52,31.52,0,13.44
"2024-03-06 13:50:00",10822,5.329,0,0,0,0,0,22.32,24.45,31.47,0,13.47
"2024-03-06 14:00:00",10823,5.346,0,0,0,0,0,22.38,24.53,31.49,0,13.46
"2024-03-06 14:10:00",10824,5.326,0,0,0,0,0,22.33,24.53,31.48,0,13.46
"2024-03-06 14:20:00",10825,5.354,0,0,0,0,0,22.34,24.56,31.54,0,13.41
"2024-03-06 14:30:00",10826,5.336,0,0,0,0,0,22.37,24.51,31.49,0,13.43
"2024-03-06 14:40:00",10827,5.33,0,0,0,0,0,22.35,24.48,31.44,0,13.42
"2024-03-06 14:50:00",10828,5.335,0,0,0,0,0,22.33,24.48,31.51,0,13.53
"2024-03-06 15:00:00",10829,5.33,0,0,0,0,0,22.35,24.47,31.51,0,13.48
"2024-03-06 15:10:00",10830,5.383,0,0,0,0,0,22.42,24.58,31.55,0,13.47
"2024-03-06 15:20:00",10831,5.387,0,0,0,0,0,22.43,24.63,31.61,0,13.47
"2024-03-06 15:30:00",10832,5.386,0,0,0,0,0,22.43,24.63,31.61,0,13.49
"2024-03-06 15:40:00",10833,5.384,0,0,0,0,0,22.43,24.63,31.6,0,13.5
"2024-03-06 15:50:00",10834,5.382,0,0,0,0,0,22.43,24.63,31.6,0,13.53
"2024-03-06 16:00:00",10835,5.38,0,0,0,0,0,22.42,24.63,31.6,0,13.51
"2024-03-06 16:10:00",10836,5.376,0,0,0,0,0,22.42,24.63,31.6,0,13.53
"2024-03-06 16:20:00",10837,5.375,0,0,0,0,0,22.42,24.63,31.6,0,13.57
"2024-03-06 16:30:00",10838,5.373,0,0,0,0,0,22.42,24.62,31.6,0,13.61
"2024-03-06 16:40:00",10839,5.372,0,0,0,0,0,22.42,24.62,31.6,0,13.6
"2024-03-06 16:50:00",10840,5.369,0,0,0,0,0,22.42,24.62,31.6,0,13.56
"2024-03-06 17:00:00",10841,5.367,0,0,0,0,0,22.42,24.62,31.6,0,13.57
"2024-03-06 17:10:00",10842,5.363,0,0,0,0,0,22.42,24.62,31.6,0,13.62
"2024-03-06 17:20:00",10843,5.362,0,0,0,0,0,22.41,24.62,31.6,0,13.64
"2024-03-06 17:30:00",10844,5.36,0,0,0,0,0,22.41,24.62,31.6,0,13.64
"2024-03-06 17:40:00",10845,5.36,0,0,0,0,0,22.41,24.62,31.6,0,13.65
"2024-03-06 17:50:00",10846,5.359,0,0,0,0,0,22.41,24.62,31.6,0,13.61
"2024-03-06 18:00:00",10847,5.358,0,0,0,0,0,22.41,24.62,31.6,0,13.53
"2024-03-06 18:10:00",10848,5.355,0,0,0,0,0,22.41,24.62,31.6,0,13.47
"2024-03-06 18:20:00",10849,5.355,0,0,0,0,0,22.4,24.62,31.6,0,13.42
"2024-03-06 18:30:00",10850,5.354,0,0,0,0,0,22.4,24.62,31.6,0,13.38
"2024-03-06 18:40:00",10851,5.352,0,0,0,0,0,22.4,24.62,31.6,0,13.35
"2024-03-06 18:50:00",10852,5.35,0,0,0,0,0,22.4,24.62,31.6,0,13.32
"2024-03-06 19:00:00",10853,5.347,0,0,0,0,0,22.4,24.62,31.6,0,13.3
"2024-03-06 19:10:00",10854,5.346,0,0,0,0,0,22.4,24.62,31.6,0,13.27
"2024-03-06 19:20:00",10855,5.343,0,0,0,0,0,22.4,24.62,31.6,0,13.25
"2024-03-06 19:30:00",10856,5.34,0,0,0,0,0,22.4,24.61,31.6,0,13.23
"2024-03-06 19:40:00",10857,5.338,0,0,0,0,0,22.4,24.61,31.6,0,13.21
"2024-03-06 19:50:00",10858,5.335,0,0,0,0,0,22.39,24.61,31.6,0,13.19
"2024-03-06 20:00:00",10859,5.333,0,0,0,0,0,22.39,24.61,31.6,0,13.18
"2024-03-06 20:10:00",10860,5.331,0,0,0,0,0,22.39,24.61,31.6,0,13.16
"2024-03-06 20:20:00",10861,5.33,0,0,0,0,0,22.39,24.61,31.6,0,13.14
"2024-03-06 20:30:00",10862,5.328,0,0,0,0,0,22.39,24.61,31.6,0,13.13
"2024-03-06 20:40:00",10863,5.325,0,0,0,0,0,22.39,24.61,31.6,0,13.12
"2024-03-06 20:50:00",10864,5.324,0,0,0,0,0,22.38,24.61,31.6,0,13.1
"2024-03-06 21:00:00",10865,5.323,0,0,0,0,0,22.38,24.61,31.6,0,13.09
"2024-03-06 21:10:00",10866,5.322,0,0,0,0,0,22.38,24.61,31.6,0,13.08
"2024-03-06 21:20:00",10867,5.32,0,0,0,0,0,22.38,24.61,31.6,0,13.07
"2024-03-06 21:30:00",10868,5.32,0,0,0,0,0,22.38,24.61,31.6,0,13.06
"2024-03-06 21:40:00",10869,5.318,0,0,0,0,0,22.38,24.61,31.6,0,13.06
"2024-03-06 21:50:00",10870,5.317,0,0,0,0,0,22.38,24.61,31.6,0,13.05
"2024-03-06 22:00:00",10871,5.317,0,0,0,0,0,22.38,24.61,31.6,0,13.04
"2024-03-06 22:10:00",10872,5.317,0,0,0,0,0,22.38,24.61,31.6,0,13.03
"2024-03-06 22:20:00",10873,5.315,0,0,0,0,0,22.38,24.61,31.6,0,13.03
"2024-03-06 22:30:00",10874,5.314,0,0,0,0,0,22.38,24.6,31.6,0,13.02
"2024-03-06 22:40:00",10875,5.314,0,0,0,0,0,22.38,24.6,31.6,0,13.02
"2024-03-06 22:50:00",10876,5.314,0,0,0,0,0,22.37,24.6,31.6,0,13.01
"2024-03-06 23:00:00",10877,5.311,0,0,0,0,0,22.37,24.6,31.6,0,13.01
"2024-03-06 23:10:00",10878,5.311,0,0,0,0,0,22.37,24.6,31.6,0,13.01
"2024-03-06 23:20:00",10879,5.311,0,0,0,0,0,22.37,24.6,31.6,0,13
"2024-03-06 23:30:00",10880,5.309,0,0,0,0,0,22.37,24.6,31.6,0,13
"2024-03-06 23:40:00",10881,5.308,0,0,0,0,0,22.37,24.6,31.6,0,13
"2024-03-06 23:50:00",10882,5.307,0,0,0,0,0,22.37,24.6,31.6,0,12.99
"2024-03-07 00:00:00",10883,5.306,0,0,0,0,0,22.36,24.6,31.6,0,12.99
"2024-03-07 00:10:00",10884,5.305,0,0,0,0,0,22.36,24.6,31.6,0,12.98
"2024-03-07 00:20:00",10885,5.304,0,0,0,0,0,22.36,24.6,31.6,0,12.98
"2024-03-07 00:30:00",10886,5.302,0,0,0,0,0,22.36,24.6,31.6,0,12.98
"2024-03-07 00:40:00",10887,5.302,0,0,0,0,0,22.36,24.6,31.6,0,12.98
"2024-03-07 00:50:00",10888,5.3,0,0,0,0,0,22.36,24.6,31.6,0,12.97
"2024-03-07 01:00:00",10889,5.299,0,0,0,0,0,22.36,24.6,31.6,0,12.97
"2024-03-07 01:10:00",10890,5.297,0,0,0,0,0,22.36,24.6,31.6,0,12.97
"2024-03-07 01:20:00",10891,5.296,0,0,0,0,0,22.35,24.6,31.6,0,12.97
"2024-03-07 01:30:00",10892,5.296,0,0,0,0,0,22.35,24.6,31.6,0,12.97
"2024-03-07 01:40:00",10893,5.295,0,0,0,0,0,22.35,24.6,31.59,0,12.96
"2024-03-07 01:50:00",10894,5.293,0,0,0,0,0,22.35,24.6,31.59,0,12.96
"2024-03-07 02:00:00",10895,5.291,0,0,0,0,0,22.35,24.6,31.59,0,12.96
"2024-03-07 02:10:00",10896,5.291,0,0,0,0,0,22.35,24.59,31.59,0,12.96
"2024-03-07 02:20:00",10897,5.289,0,0,0,0,0,22.35,24.59,31.59,0,12.95
"2024-03-07 02:30:00",10898,5.288,0,0,0,0,0,22.35,24.59,31.59,0,12.95
"2024-03-07 02:40:00",10899,5.288,0,0,0,0,0,22.35,24.59,31.59,0,12.95
"2024-03-07 02:50:00",10900,5.288,0,0,0,0,0,22.35,24.59,31.59,0,12.95
"2024-03-07 03:00:00",10901,5.285,0,0,0,0,0,22.35,24.59,31.59,0,12.95
"2024-03-07 03:10:00",10902,5.285,0,0,0,0,0,22.35,24.59,31.59,0,12.94
"2024-03-07 03:20:00",10903,5.283,0,0,0,0,0,22.35,24.59,31.59,0,12.94
"2024-03-07 03:30:00",10904,5.282,0,0,0,0,0,22.35,24.59,31.59,0,12.94
"2024-03-07 03:40:00",10905,5.282,0,0,0,0,0,22.35,24.59,31.59,0,12.94
"2024-03-07 03:50:00",10906,5.278,0,0,0,0,0,22.34,24.59,31.59,0,12.93
"2024-03-07 04:00:00",10907,5.275,0,0,0,0,0,22.34,24.59,31.59,0,12.93
"2024-03-07 04:10:00",10908,5.273,0,0,0,0,0,22.34,24.59,31.59,0,12.93
"2024-03-07 04:20:00",10909,5.272,0,0,0,0,0,22.34,24.59,31.59,0,12.93
"2024-03-07 04:30:00",10910,5.269,0,0,0,0,0,22.34,24.59,31.59,0,12.92
"2024-03-07 04:40:00",10911,5.266,0,0,0,0,0,22.34,24.58,31.59,0,12.92
"2024-03-07 04:50:00",10912,5.261,0,0,0,0,0,22.34,24.58,31.59,0,12.91
"2024-03-07 05:00:00",10913,5.259,0,0,0,0,0,22.33,24.58,31.59,0,12.91
"2024-03-07 05:10:00",10914,5.257,0,0,0,0,0,22.33,24.58,31.59,0,12.91
"2024-03-07 05:20:00",10915,5.254,0,0,0,0,0,22.33,24.58,31.59,0,12.91
"2024-03-07 05:30:00",10916,5.252,0,0,0,0,0,22.33,24.58,31.59,0,12.9
"2024-03-07 05:40:00",10917,5.249,0,0,0,0,0,22.33,24.58,31.59,0,12.9
"2024-03-07 05:50:00",10918,5.246,0,0,0,0,0,22.33,24.58,31.59,0,12.9
"2024-03-07 06:00:00",10919,5.245,0,0,0,0,0,22.33,24.58,31.59,0,12.9
"2024-03-07 06:10:00",10920,5.242,0,0,0,0,0,22.33,24.58,31.59,0,12.89
"2024-03-07 06:20:00",10921,5.24,0,0,0,0,0,22.33,24.58,31.59,0,12.89
"2024-03-07 06:30:00",10922,5.238,0,0,0,0,0,22.33,24.58,31.59,0,12.91
"2024-03-07 06:40:00",10923,5.236,0,0,0,0,0,22.33,24.58,31.59,0,12.95
"2024-03-07 06:50:00",10924,5.234,0,0,0,0,0,22.32,24.58,31.59,0,13
"2024-03-07 07:00:00",10925,5.231,0,0,0,0,0,22.32,24.57,31.59,0,13.12
"2024-03-07 07:10:00",10926,5.23,0,0,0,0,0,22.32,24.57,31.59,0,13.27
"2024-03-07 07:20:00",10927,5.229,0,0,0,0,0,22.32,24.57,31.59,0,13.56
"2024-03-07 07:30:00",10928,5.227,0,0,0,0,0,22.32,24.57,31.58,0,14.16
"2024-03-07 07:40:00",10929,5.226,0,0,0,0,0,22.32,24.57,31.58,0,14.11
"2024-03-07 07:50:00",10930,5.224,0,0,0,0,0,22.32,24.57,31.58,0,14.43
"2024-03-07 08:00:00",10931,5.222,0,0,0,0,0,22.31,24.57,31.58,0,14.4
"2024-03-07 08:10:00",10932,5.221,0,0,0,0,0,22.31,24.57,31.58,0,14.41
"2024-03-07 08:20:00",10933,5.219,0,0,0,0,0,22.31,24.57,31.58,0,14.39
"2024-03-07 08:30:00",10934,5.219,0,0,0,0,0,22.31,24.57,31.58,0,14.38
"2024-03-07 08:40:00",10935,5.217,0,0,0,0,0,22.31,24.57,31.58,0,14.42
"2024-03-07 08:50:00",10936,5.216,0,0,0,0,0,22.31,24.57,31.58,0,14.38
"2024-03-07 09:00:00",10937,5.213,0,0,0,0,0,22.31,24.57,31.58,0,14.38
"2024-03-07 09:10:00",10938,5.211,0,0,0,0,0,22.31,24.57,31.58,0,14.39
"2024-03-07 09:20:00",10939,5.21,0,0,0,0,0,22.31,24.57,31.58,0,14.38
"2024-03-07 09:30:00",10940,5.207,0,0,0,0,0,22.31,24.57,31.58,0,14.43
"2024-03-07 09:40:00",10941,5.207,0,0,0,0,0,22.31,24.57,31.58,0,14.4
"2024-03-07 09:50:00",10942,5.206,0,0,0,0,0,22.31,24.57,31.58,0,14.43
"2024-03-07 10:00:00",10943,5.2,0,0,0,0,0,22.3,24.57,31.58,0,13.83
"2024-03-07 10:10:00",10944,5.2,0,0,0,0,0,22.3,24.57,31.58,0,13.75
"2024-03-07 10:20:00",10945,5.149,0,0,0,0,0,22.19,24.44,31.49,0,13.74
"2024-03-07 10:30:00",10946,5.196,0,0,0,0,0,22.26,24.51,31.5,0,13.76
"2024-03-07 10:40:00",10947,5.171,0,0,0,0,0,22.26,24.53,31.52,0,13.72
"2024-03-07 10:50:00",10948,5.167,0,0,0,0,0,22.29,24.48,31.5,0,13.7
"2024-03-07 11:00:00",10949,5.15,0,0,0,0,0,22.25,24.54,31.54,0,13.65
"2024-03-07 11:10:00",10950,5.153,0,0,0,0,0,22.25,24.53,31.52,0,13.65
