window_id,delay_days,mean_1m,start_theta
16,25.208333333333332,22.565666666666665,35.425
16,25.291666666666668,22.528666666666663,35.425
16,25.375,22.505666666666663,35.425
16,25.458333333333332,22.47433333333333,35.425
16,25.541666666666668,22.444333333333333,35.425
16,25.625,22.41266666666667,35.425
16,25.708333333333332,22.38866666666667,35.425
16,25.791666666666668,22.376,35.425
8,0.45833333333333337,33.62533333333334,33.62533333333334
8,0.5,33.20399999999999,33.62533333333334
8,0.5416666666666667,32.422000000000004,33.62533333333334
8,0.5833333333333334,31.33,33.62533333333334
8,0.625,31.00433333333333,33.62533333333334
8,0.6666666666666667,30.74733333333333,33.62533333333334
8,0.7083333333333334,30.55233333333333,33.62533333333334
8,0.75,30.389333333333333,33.62533333333334
8,0.7916666666666667,30.324,33.62533333333334
8,0.875,30.083,33.62533333333334
8,0.9166666666666667,29.954,33.62533333333334
8,0.9583333333333334,29.75633333333333,33.62533333333334
8,1.0,29.62366666666667,33.62533333333334
8,1.0416666666666667,29.503666666666664,33.62533333333334
8,1.0833333333333335,29.397,33.62533333333334
8,1.125,29.282,33.62533333333334
8,1.1666666666666667,29.17833333333333,33.62533333333334
8,1.2083333333333335,29.101,33.62533333333334
8,1.25,29.05,33.62533333333334
8,1.2916666666666667,28.999333333333333,33.62533333333334
8,1.3333333333333335,28.91633333333333,33.62533333333334
8,1.375,28.82333333333333,33.62533333333334
8,1.4166666666666667,28.735333333333337,33.62533333333334
8,1.4583333333333335,28.643666666666668,33.62533333333334
8,1.5,28.55733333333333,33.62533333333334
8,1.5416666666666665,28.46633333333333,33.62533333333334
12,0.7083333333333333,33.28666666666667,33.28666666666667
12,0.7916666666666666,33.117333333333335,33.28666666666667
12,0.8333333333333333,32.970666666666666,33.28666666666667
12,0.8749999999999999,32.85666666666667,33.28666666666667
12,0.9166666666666666,31.885,33.28666666666667
12,0.9583333333333333,31.353,33.28666666666667
12,1.0,31.223333333333336,33.28666666666667
12,1.0416666666666665,31.149333333333328,33.28666666666667
12,1.0833333333333333,31.03533333333333,33.28666666666667
12,1.125,30.81766666666666,33.28666666666667
12,1.1666666666666665,30.666666666666664,33.28666666666667
12,1.2083333333333333,30.578666666666678,33.28666666666667
12,1.25,30.49033333333333,33.28666666666667
12,1.2916666666666665,30.389,33.28666666666667
12,1.3333333333333333,30.311,33.28666666666667
12,1.375,30.171666666666663,33.28666666666667
12,1.4166666666666665,30.068,33.28666666666667
12,1.4583333333333333,29.922666666666668,33.28666666666667
12,1.5,29.762666666666668,33.28666666666667
12,1.5416666666666665,29.640666666666664,33.28666666666667
12,1.5833333333333333,29.51833333333333,33.28666666666667
12,1.625,29.403,33.28666666666667
12,1.6666666666666665,29.29433333333333,33.28666666666667
12,1.7083333333333333,29.197,33.28666666666667
12,1.7916666666666665,29.02466666666667,33.28666666666667
12,1.8333333333333333,28.95033333333334,33.28666666666667
12,1.875,28.882666666666665,33.28666666666667
12,1.9166666666666665,28.81900000000001,33.28666666666667
12,1.9583333333333333,28.758333333333333,33.28666666666667
12,2.0,28.70266666666667,33.28666666666667
12,2.0416666666666665,28.648000000000003,33.28666666666667
12,2.083333333333333,28.60366666666667,33.28666666666667
12,2.125,28.561333333333334,33.28666666666667
12,2.1666666666666665,28.52233333333333,33.28666666666667
12,2.208333333333333,28.483666666666664,33.28666666666667
12,2.25,28.446666666666665,33.28666666666667
12,2.2916666666666665,28.403666666666663,33.28666666666667
12,2.333333333333333,28.358333333333334,33.28666666666667
12,2.375,28.304,33.28666666666667
12,2.4166666666666665,28.23633333333333,33.28666666666667
12,2.458333333333333,28.171,33.28666666666667
12,2.5,28.091999999999995,33.28666666666667
12,2.5416666666666665,28.007666666666672,33.28666666666667
12,2.583333333333333,27.931,33.28666666666667
12,2.625,27.855333333333327,33.28666666666667
12,2.6666666666666665,27.77533333333333,33.28666666666667
12,2.708333333333333,27.7,33.28666666666667
12,2.791666666666667,27.55833333333333,33.28666666666667
12,2.833333333333333,27.48866666666667,33.28666666666667
12,2.875,27.42166666666667,33.28666666666667
12,2.916666666666667,27.356,33.28666666666667
12,2.958333333333333,27.288666666666664,33.28666666666667
12,3.0,27.220333333333333,33.28666666666667
12,3.041666666666667,27.157000000000004,33.28666666666667
12,3.083333333333333,27.09566666666667,33.28666666666667
12,3.125,27.042333333333332,33.28666666666667
12,3.166666666666667,26.99,33.28666666666667
12,3.208333333333333,26.931666666666672,33.28666666666667
12,3.25,26.867,33.28666666666667
12,3.291666666666667,26.79,33.28666666666667
12,3.333333333333333,26.701,33.28666666666667
11,0.7083333333333333,33.029,33.029
11,0.7499999999999999,33.00866666666667,33.029
11,0.7916666666666666,32.937,33.029
11,0.8333333333333333,32.772666666666666,33.029
11,0.8749999999999999,32.654666666666664,33.029
11,0.9166666666666666,32.443333333333335,33.029
11,0.9583333333333333,31.66633333333333,33.029
11,1.0,31.17033333333334,33.029
11,1.0416666666666665,30.912666666666667,33.029
11,1.0833333333333333,30.817,33.029
11,1.125,30.662333333333333,33.029
11,1.1666666666666665,30.449333333333332,33.029
11,1.2083333333333333,30.15366666666667,33.029
11,1.25,29.96533333333333,33.029
11,1.2916666666666665,29.897333333333336,33.029
11,1.3333333333333333,29.801,33.029
11,1.375,29.747000000000003,33.029
11,1.4166666666666665,29.697666666666663,33.029
11,1.4583333333333333,29.65,33.029
11,1.5,29.59433333333333,33.029
11,1.5833333333333333,29.527666666666665,33.029
11,1.625,29.468666666666667,33.029
11,1.6666666666666665,29.388,33.029
11,1.7083333333333333,29.29266666666667,33.029
11,1.75,29.23233333333333,33.029
11,1.7916666666666665,29.168,33.029
11,1.8333333333333333,29.090000000000003,33.029
11,1.875,29.03033333333333,33.029
11,1.9166666666666665,28.97866666666667,33.029
11,1.9583333333333333,28.93566666666667,33.029
11,2.0,28.906666666666663,33.029
11,2.0416666666666665,28.880666666666663,33.029
11,2.083333333333333,28.846666666666664,33.029
11,2.125,28.811333333333334,33.029
11,2.1666666666666665,28.771666666666665,33.029
11,2.208333333333333,28.70966666666667,33.029
11,2.25,28.62933333333333,33.029
11,2.2916666666666665,28.556666666666665,33.029
11,2.333333333333333,28.48933333333333,33.029
11,2.375,28.432,33.029
11,2.4166666666666665,28.36833333333333,33.029
11,2.458333333333333,28.309000000000005,33.029
11,2.5,28.256666666666668,33.029
11,2.583333333333333,28.167666666666666,33.029
11,2.625,28.169,33.029
11,2.6666666666666665,28.136333333333333,33.029
11,2.708333333333333,28.121,33.029
11,2.75,28.045,33.029
11,2.791666666666667,27.98933333333333,33.029
11,2.833333333333333,27.962333333333333,33.029
11,2.875,27.93466666666667,33.029
11,2.916666666666667,27.891333333333336,33.029
9,1.7916666666666667,31.493,31.493
9,1.8333333333333335,31.396666666666665,31.493
9,1.875,31.26233333333333,31.493
9,1.9166666666666667,31.127666666666663,31.493
9,1.9583333333333335,31.014333333333333,31.493
9,2.0,30.904333333333334,31.493
9,2.041666666666667,30.85,31.493
9,2.0833333333333335,30.675,31.493
9,2.125,30.408000000000005,31.493
9,2.166666666666667,30.199,31.493
9,2.2083333333333335,30.156,31.493
9,2.25,29.993666666666662,31.493
9,2.291666666666667,29.85,31.493
9,2.3333333333333335,29.72433333333333,31.493
9,2.375,29.645000000000003,31.493
9,2.416666666666667,29.549666666666667,31.493
9,2.4583333333333335,29.40933333333333,31.493
9,2.5,29.29733333333333,31.493
9,2.541666666666667,29.19133333333333,31.493
9,2.5833333333333335,29.105666666666668,31.493
9,2.625,28.986666666666668,31.493
9,2.666666666666667,28.877333333333333,31.493
9,2.7083333333333335,28.779000000000003,31.493
9,2.791666666666667,28.648333333333333,31.493
9,2.8333333333333335,28.595333333333333,31.493
9,2.875,28.553666666666665,31.493
9,2.916666666666667,28.52133333333333,31.493
9,2.9583333333333335,28.486,31.493
9,3.0,28.459,31.493
9,3.041666666666667,28.43133333333333,31.493
9,3.0833333333333335,28.39433333333333,31.493
9,3.125,28.355666666666668,31.493
9,3.166666666666667,28.307666666666663,31.493
9,3.2083333333333335,28.275666666666663,31.493
9,3.25,28.28266666666667,31.493
9,3.291666666666667,28.26933333333334,31.493
10,1.7916666666666667,31.474,31.474
10,1.8333333333333335,31.19233333333333,31.474
10,1.875,30.78533333333333,31.474
10,1.9166666666666667,30.700666666666667,31.474
10,2.0,30.56833333333334,31.474
10,2.041666666666667,30.497000000000003,31.474
10,2.0833333333333335,30.37366666666667,31.474
10,2.125,30.24866666666667,31.474
10,2.166666666666667,30.146,31.474
10,2.2083333333333335,29.94533333333333,31.474
10,2.25,29.79533333333334,31.474
10,2.291666666666667,29.72133333333333,31.474
10,2.3333333333333335,29.64333333333333,31.474
10,2.375,29.641333333333336,31.474
3,4.708333333333333,29.81566666666667,29.81566666666667
3,4.791666666666666,29.701666666666664,29.81566666666667
3,4.875,29.45333333333333,29.81566666666667
3,4.958333333333333,28.531333333333333,29.81566666666667
3,5.041666666666666,26.708666666666662,29.81566666666667
3,5.125,26.438,29.81566666666667
3,5.208333333333333,26.349666666666668,29.81566666666667
3,5.291666666666666,26.25333333333333,29.81566666666667
3,5.375,26.084000000000003,29.81566666666667
3,5.458333333333333,25.863666666666667,29.81566666666667
3,5.541666666666666,25.598000000000003,29.81566666666667
3,5.625,25.39766666666667,29.81566666666667
3,5.708333333333333,25.234,29.81566666666667
3,5.791666666666666,25.016,29.81566666666667
3,5.875,24.786,29.81566666666667
3,5.958333333333333,24.479333333333333,29.81566666666667
3,6.041666666666666,24.19966666666667,29.81566666666667
3,6.208333333333333,23.87033333333333,29.81566666666667
3,6.291666666666666,23.800999999999995,29.81566666666667
3,6.375,23.731,29.81566666666667
3,6.458333333333333,23.677666666666667,29.81566666666667
3,6.541666666666666,23.656333333333333,29.81566666666667
2,1.7083333333333333,29.206,29.206
2,1.7916666666666665,29.184999999999995,29.206
2,1.875,29.066666666666663,29.206
2,1.9583333333333333,28.850666666666665,29.206
2,2.0416666666666665,28.626,29.206
2,2.125,28.329666666666668,29.206
2,2.208333333333333,25.974666666666668,29.206
2,2.2916666666666665,25.14,29.206
2,2.375,24.514666666666663,29.206
2,2.458333333333333,24.16166666666667,29.206
2,2.5416666666666665,23.971,29.206
2,2.625,23.81533333333333,29.206
2,2.708333333333333,23.81833333333333,29.206
2,2.7916666666666665,23.800000000000004,29.206
2,2.875,23.720666666666663,29.206
2,2.958333333333333,23.645666666666664,29.206
2,3.0416666666666665,23.54533333333333,29.206
2,3.208333333333333,23.4039,29.206
2,3.2916666666666665,23.32026666666667,29.206
2,3.375,23.23543333333333,29.206
2,3.458333333333333,23.14163333333333,29.206
