date_time,mean_1m,rhoa
2024-02-29 17:00:00,15.333333333333334,106.74571605520904
2024-02-29 21:00:00,15.431999999999999,142.08948221560172
2024-03-02 15:00:00,15.527933333333333,140.36746992939678
2024-03-02 21:00:00,15.629233333333332,140.26776371517337
2024-03-03 03:00:00,15.687033333333336,140.61646908774964
2024-03-03 11:00:00,15.692599999999999,139.36654830481945
2024-03-03 13:00:00,15.7345,138.3070290088279
2024-03-03 15:00:00,15.8492,137.62732882137436
2024-03-03 17:00:00,15.952366666666666,137.97944470909488
2024-03-03 19:00:00,15.942433333333335,138.47831544590974
2024-03-03 21:00:00,15.969666666666665,138.73794558026594
2024-03-03 23:00:00,15.978233333333332,138.94006723920023
2024-03-04 01:00:00,16.0149,139.07891545188633
2024-03-04 03:00:00,16.0487,139.21515241429464
2024-03-04 10:00:00,16.088233333333335,136.73444386554624
2024-03-04 12:00:00,16.240000000000002,135.02904552846093
2024-03-04 14:00:00,16.34473333333333,133.02857704353153
2024-03-04 16:00:00,16.456300000000002,131.2761000447118
2024-03-04 18:00:00,16.501666666666665,131.70626929858588
2024-03-04 20:00:00,16.5133,131.89319429509783
2024-03-04 22:00:00,16.575233333333333,131.84830485936035
2024-03-05 00:00:00,16.618199999999998,131.87077324676676
2024-03-05 02:00:00,16.6183,131.8095880262661
2024-03-05 04:00:00,16.6735,131.4760356264445
2024-03-05 06:00:00,16.697699999999998,131.42217506697855
2024-03-05 08:00:00,16.6676,133.09216653390075
2024-03-05 10:00:00,16.656333333333336,132.50290506114254
2024-03-05 12:00:00,16.6436,131.9258781919975
2024-03-05 14:00:00,16.6039,131.01317417446637
2024-03-05 16:00:00,16.577,131.05681346596407
2024-03-05 18:00:00,16.58386666666667,131.51923474952952
2024-03-05 20:00:00,16.614933333333333,131.69539916898293
2024-03-05 22:00:00,16.58206666666667,131.91812390038865
2024-03-06 00:00:00,16.59763333333333,132.10007579392501
2024-03-06 02:00:00,16.5966,132.22300767660943
2024-03-06 04:00:00,16.553,132.37024540667522
2024-03-06 06:00:00,16.523633333333333,132.56881455111434
2024-03-06 08:00:00,16.5078,132.46591116298174
2024-03-06 10:00:00,16.496666666666666,131.56641140730034
2024-03-06 12:00:00,16.518700000000003,130.77568915946785
2024-03-06 14:00:00,16.5002,130.15648345571014
2024-03-06 16:00:00,16.41896666666667,130.39703356005646
2024-03-06 18:00:00,16.3667,130.9821326156606
2024-03-06 20:00:00,16.482833333333335,131.45983468642714
2024-03-06 22:00:00,16.551166666666667,131.89553274295872
2024-03-07 00:00:00,16.539733333333334,132.2360990948182
2024-03-07 02:00:00,16.5205,132.48130036976903
2024-03-07 04:00:00,16.503400000000003,132.84737002979244
2024-03-07 06:00:00,16.5053,133.1004197150436
2024-03-07 08:00:00,16.507466666666666,133.22251439884678
2024-03-07 10:00:00,16.494833333333336,133.08870470730938
2024-03-07 12:00:00,16.3771,132.0026526149278
2024-03-07 14:00:00,16.3709,132.41014907425898
2024-03-07 16:00:00,16.455066666666667,132.09672025773943
2024-03-07 18:00:00,16.45743333333333,132.46090713695938
2024-03-07 20:00:00,16.4435,132.94812820727597
2024-03-07 22:00:00,16.406566666666667,133.15374563923712
2024-03-08 00:00:00,16.367733333333334,133.4778796191581
2024-03-08 02:00:00,16.357633333333332,133.8564189873813
2024-03-08 04:00:00,16.321633333333335,134.2432913502555
2024-03-08 06:00:00,16.3321,134.48815546368985
2024-03-08 08:00:00,16.329633333333334,134.59346036812508
2024-03-08 10:00:00,16.3077,133.65108663481726
2024-03-08 12:00:00,16.10743333333333,133.54247249060666
2024-03-08 14:00:00,15.800833333333333,134.3720203466821
2024-03-08 16:00:00,15.5936,134.73320563483344
2024-03-08 18:00:00,15.4345,135.5090995789897
2024-03-08 20:00:00,15.014066666666668,135.92354604036296
2024-03-08 22:00:00,14.917499999999999,136.32321903403388
2024-03-09 00:00:00,14.816299999999998,136.70994735685045
2024-03-09 02:00:00,14.750466666666664,137.12199432235866
2024-03-09 04:00:00,14.685666666666666,137.53420917449307
2024-03-09 06:00:00,14.422666666666666,137.927169639707
2024-03-09 08:00:00,14.1487,138.18175527280994
2024-03-09 10:00:00,14.208966666666665,136.7173142806114
2024-03-09 12:00:00,14.174400000000002,136.7823780435396
2024-03-09 14:00:00,14.048466666666666,135.79013783047242
2024-03-09 16:00:00,13.798933333333329,136.127419308017
2024-03-09 18:00:00,13.618266666666667,137.34232003814412
2024-03-09 20:00:00,13.446633333333335,137.41194002602845
2024-03-09 22:00:00,13.293066666666666,136.70425812306394
2024-03-10 00:00:00,13.22186666666667,137.33833677426236
2024-03-10 02:00:00,13.121166666666667,137.1924511832887
2024-03-10 04:00:00,13.065566666666665,137.931474846952
2024-03-10 06:00:00,13.016499999999999,137.3645649314381
2024-03-10 08:00:00,12.973866666666666,137.04046480613619
2024-03-10 10:00:00,13.14906666666667,136.94740975346588
2024-03-10 12:00:00,13.115866666666665,135.642376744566
2024-03-10 14:00:00,12.975066666666667,132.92909496247012
2024-03-10 16:00:00,12.896033333333335,132.91816507183
2024-03-10 18:00:00,12.753066666666665,132.47099298476826
2024-03-10 20:00:00,12.636666666666667,132.55444707614078
2024-03-10 22:00:00,12.547833333333333,133.65109235025938
2024-03-11 00:00:00,12.612133333333333,136.50105497691058
2024-03-11 02:00:00,12.803566666666669,134.58527104347576
2024-03-11 04:00:00,12.933266666666665,134.08980114413976
2024-03-11 06:00:00,12.937000000000001,132.83961274924027
2024-03-11 08:00:00,12.820933333333334,132.83452404843385
