112
# x y z
7	13	0
7	12	0
7	11	0
7	10	0
7	9	0
7	8	0
7	7	0
7	6	0
7	5	0
7	4	0
7	3	0
7	2	0
7	1	0
7	0	0
6	13	0
6	12	0
6	11	0
6	10	0
6	9	0
6	8	0
6	7	0
6	6	0
6	5	0
6	4	0
6	3	0
6	2	0
6	1	0
6	0	0
5	13	0
5	12	0
5	11	0
5	10	0
5	9	0
5	8	0
5	7	0
5	6	0
5	5	0
5	4	0
5	3	0
5	2	0
5	1	0
5	0	0
4	13	0
4	12	0
4	11	0
4	10	0
4	9	0
4	8	0
4	7	0
4	6	0
4	5	0
4	4	0
4	3	0
4	2	0
4	1	0
4	0	0
3	13	0
3	12	0
3	11	0
3	10	0
3	9	0
3	8	0
3	7	0
3	6	0
3	5	0
3	4	0
3	3	0
3	2	0
3	1	0
3	0	0
2	13	0
2	12	0
2	11	0
2	10	0
2	9	0
2	8	0
2	7	0
2	6	0
2	5	0
2	4	0
2	3	0
2	2	0
2	1	0
2	0	0
1	13	0
1	12	0
1	11	0
1	10	0
1	9	0
1	8	0
1	7	0
1	6	0
1	5	0
1	4	0
1	3	0
1	2	0
1	1	0
1	0	0
0	13	0
0	12	0
0	11	0
0	10	0
0	9	0
0	8	0
0	7	0
0	6	0
0	5	0
0	4	0
0	3	0
0	2	0
0	1	0
0	0	0
6208
# a b m n rhoa k err ip iperr
1	0	2	0	8.71971411937856e+00	3.19409297583419e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	3	0	8.61617479958686e+00	6.49870254828059e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	4	0	8.91143634220540e+00	9.92406843742319e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	5	0	9.17765521880832e+00	1.34779007561717e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	6	0	9.62334966938077e+00	1.71776512461614e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	7	0	9.82989907542099e+00	2.10524605191016e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	8	0	1.00909764119038e+01	2.51413946067179e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	9	0	1.03791669483141e+01	2.94997625286399e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	10	0	1.05141260413844e+01	3.42128631579469e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	11	0	1.08055055197360e+01	3.94236338087394e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	12	0	1.11834240220104e+01	4.54049630619494e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	13	0	1.17368514282553e+01	5.28239663179618e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	14	0	1.34525907716267e+01	6.68093185849417e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	15	0	9.29957098605409e+00	3.19422505076788e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	16	0	8.78363997030755e+00	4.54870481419537e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	17	0	8.51747698061043e+00	7.29542100762343e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	18	0	8.78859827253264e+00	1.04898656659712e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	19	0	9.07704638329569e+00	1.39213805412942e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	20	0	9.41837442247539e+00	1.75466163324882e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	21	0	9.73846937546672e+00	2.13712429867972e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	22	0	1.00248114430785e+01	2.54231646617160e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	23	0	1.02482356734190e+01	2.97505622326895e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	24	0	1.04693297582233e+01	3.44313360286758e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	25	0	1.07155111545285e+01	3.95938129241064e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	26	0	1.10429778782270e+01	4.54630624875544e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	27	0	1.15552780539732e+01	5.24505603699057e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	28	0	1.21846100017644e+01	6.09703019928665e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	29	0	8.74261888131490e+00	6.49617619226704e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	30	0	8.63367502293980e+00	7.29287918481210e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	31	0	8.56986733439374e+00	9.32183151740853e+00	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	32	0	8.78994668171207e+00	1.20498539089772e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	33	0	9.07514154423705e+00	1.51876825953329e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	34	0	9.32917127355977e+00	1.86187590653466e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	35	0	9.70538805113908e+00	2.23066730051531e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	36	0	9.94265835689304e+00	2.62548478124866e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	37	0	1.01837133131390e+01	3.04942681293557e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
1	0	38	0	1.03558765494800e+01	3.50843292514509e+01	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00
