delay_hours,median_RHOA
0.0,32.11990762922932
1.0,32.12605542050375
2.0,32.0760223059234
3.0,32.138246111827065
4.0,32.18761491531235
5.0,32.2719066696106
6.0,32.17861757907755
7.0,32.30084499327773
8.0,32.3522999666931
10.0,32.21380858524465
11.0,32.263841699824994
12.0,32.16266828550588
13.0,32.21615115594827
14.0,32.44338634148991
15.0,32.36259678866649
16.0,32.53271870190416
17.0,32.60737794532406
18.0,32.30937031899763
19.0,32.468181461748394
20.0,32.44000651311155
21.0,32.24503120671232
22.0,32.26659800814045
23.0,32.41355644240573
24.0,32.32079763529066
25.0,32.352509749144176
26.0,32.49763258696259
27.0,32.53637824021727
28.0,32.7585611650623
29.0,32.76083380828222
30.0,32.89500716761281
31.0,33.089160826078675
32.0,33.06456383369064
34.0,33.1906547413647
35.0,33.074883964825254
36.0,33.13062782390696
37.0,33.20649914371084
38.0,33.15584250906759
39.0,33.3596403329924
40.0,33.4728237926353
41.0,33.265389739558614
42.0,33.48509023873263
43.0,33.44568027438289
44.0,33.450685916757045
45.0,33.4935165005173
46.0,33.36052608111914
47.0,33.34190206129632
48.0,33.32955986042499
49.0,33.38050203229331
50.0,33.625761026756095
51.0,33.49278808922887
52.0,33.47249163708778
53.0,33.57624654101313
54.0,33.628313379910786
55.0,33.6721987032167
56.0,33.67577665946552
58.0,33.760785170471586
59.0,33.659390319120774
60.0,33.77403060134056
61.0,33.804484020487656
62.0,33.773086580310746
63.0,33.93681595608106
64.0,33.82494363675734
65.0,33.75755102435091
66.0,33.99540936012314
67.0,33.92679884404244
68.0,34.12518894256187
69.0,33.997699485214
70.0,33.855624320226426
71.0,33.9608010829868
72.0,33.900616828690765
73.0,34.22945664803427
74.0,33.92232348508627
75.0,34.28300361867006
76.0,34.341748532260134
77.0,34.32123647037767
78.0,34.06037781976166
79.0,34.26143681724193
80.0,34.399240578434096
82.0,34.61112133872535
83.0,34.34931695443782
84.0,34.55416114858375
85.0,34.312549154604284
86.0,34.76641347672425
87.0,34.90636102369837
88.0,34.815425598340326
89.0,34.924718797750735
90.0,35.101097411194985
91.0,35.226931185644965
92.0,35.1576453932538
93.0,35.23543660594438
94.0,35.30678343874939
95.0,35.29884698171918
96.0,35.33149270072499
97.0,35.53305664745171
98.0,35.39564040645066
99.0,35.865894354171445
100.0,35.86635300823537
101.0,35.761779881660075
102.0,36.18648193336099
103.0,36.00159209386968
104.0,36.50646571479548
106.0,36.007936758432685
107.0,35.95418200511704
108.0,36.59269065430024
109.0,36.20138664795215
110.0,36.65842374688964
111.0,36.593258567821685
112.0,36.48715725492217
113.0,36.703758312994445
114.0,36.602542215386535
115.0,37.0269069017331
116.0,36.98951153485667
117.0,36.650252746223934
118.0,37.08612057889773
119.0,37.92931569227471
120.0,37.19137002151509
121.0,37.28075265574755
122.0,37.41963648692074
123.0,37.40254692595397
124.0,37.35801786984386
125.0,37.15558567462806
126.0,37.53715402060851
127.0,37.23966585098172
128.0,37.432611572375
130.0,37.32587860055877
131.0,37.26823537813201
132.0,37.87841209663817
133.0,37.17247820437311
134.0,38.30861238416937
135.0,38.03872597069204
136.0,37.789238083699296
137.0,37.93896442710336
138.0,37.57656026495373
139.0,37.97948911338368
140.0,38.25118937310807
141.0,38.10303348444189
142.0,38.34295956214498
143.0,38.219461551374245
144.0,38.33336298263973
145.0,37.9605277558105
146.0,38.06270582938329
147.0,38.30227261485854
148.0,38.381745737645375
149.0,38.68104775351922
150.0,38.439898923234246
151.0,38.28800523639119
152.0,38.80542660975181
154.0,37.86698428577805
155.0,38.727605072205925
156.0,38.80768087872979
157.0,38.23128921971373
158.0,38.12264968107551
159.0,38.63206810981249
160.0,38.58125143971494
161.0,38.95469514531716
162.0,39.08601065956168
163.0,39.11550159742534
164.0,39.384414444865904
165.0,38.93557152673785
166.0,39.47040118804156
167.0,39.22676049230533
168.0,39.23383623117968
169.0,39.1283897573406
170.0,39.0885141150848
171.0,40.36010146478184
172.0,39.01306274723555
173.0,39.91760411100055
174.0,39.05676311320722
175.0,39.196950827465365
176.0,39.02208561818343
178.0,39.4165860617641
179.0,39.52354473048625
180.0,39.06100965790882
181.0,39.62978613811265
182.0,40.05229919841986
183.0,39.580746302872456
184.0,40.58619018129725
185.0,40.15973218496339
186.0,39.70210225278272
187.0,40.06586353123871
188.0,40.64048221875472
189.0,40.61374688984693
190.0,41.21340608771381
191.0,40.35202178662531
192.0,40.351119425891945
193.0,40.510380310967214
194.0,40.12698111783318
195.0,41.07074632638699
196.0,40.95374600232432
197.0,40.71320902324574
