delay_hours,median_RHOA
0.0,45.40698780215304
1.0,45.48028721719606
2.0,45.48378543935848
3.0,45.67453183313414
4.0,45.66902796359862
5.0,45.69204043505701
6.0,45.86928369128577
7.0,45.79213040149382
8.0,45.86188495141228
10.0,45.88471668139228
11.0,46.06441452350499
12.0,46.06316682426707
13.0,46.0866690468282
14.0,46.11780905444391
15.0,46.19526552348993
16.0,46.29102935518591
17.0,46.13237331938008
18.0,46.25368000323191
19.0,46.35189259044157
20.0,46.03516938622725
21.0,46.042119187589904
22.0,45.867855250569455
23.0,46.11593750558703
24.0,45.87397130898341
25.0,46.29378128995367
26.0,46.35273799413082
27.0,46.762449773792255
28.0,47.02679876186504
29.0,47.20941178911311
30.0,47.29451187358399
31.0,47.3326716470056
32.0,47.60953260967927
34.0,47.67929298996799
35.0,47.74940319247296
36.0,47.49666247160913
37.0,47.40131842657264
38.0,47.57796115466353
39.0,47.62591595013989
40.0,47.51022391285873
41.0,47.68863324314163
42.0,47.65217593783904
43.0,47.50852727510996
44.0,47.34272320535227
45.0,47.47583638900224
46.0,47.65922485549631
47.0,47.81596269948307
48.0,47.84613486563386
49.0,47.95916825407159
50.0,48.11857057727208
51.0,48.084247187488565
52.0,48.356053219137536
53.0,48.57700676128561
54.0,48.68543998757978
55.0,49.05636231383036
56.0,49.09934963383612
58.0,49.550900150559976
59.0,49.68657286675877
60.0,50.06873614689124
61.0,50.23862147583841
62.0,50.3218325203416
63.0,50.48401593016119
64.0,50.6052060066076
65.0,50.93875565942312
66.0,51.08419424582531
67.0,51.147797755108186
68.0,51.43783535459359
69.0,51.46117432678714
70.0,51.84108125362485
71.0,52.21489544352969
72.0,52.2200261693679
73.0,52.9373249630295
74.0,53.12614733461584
75.0,53.685746273196
76.0,53.55688925984364
77.0,53.78823252181407
78.0,54.178628284768735
79.0,54.462526504359104
80.0,54.55735164644151
82.0,54.74225502849672
83.0,54.61568092302755
84.0,54.86604090217951
85.0,55.109290890276206
86.0,55.26263202089461
87.0,55.45727383484877
88.0,55.68045436289976
89.0,55.552201509542535
90.0,55.767499473980784
91.0,55.85351642459058
92.0,56.38274024409401
93.0,56.71190262410852
94.0,56.27926199192202
95.0,56.88296064420288
96.0,56.76507071898504
97.0,57.12829599732314
98.0,57.0609369644172
99.0,57.612414358865664
100.0,57.72622068627971
101.0,57.346051091023135
102.0,58.19086789584736
103.0,57.72444899733212
104.0,57.95642407314264
106.0,58.1102397047378
107.0,57.98515731827867
108.0,58.14813607881174
109.0,58.21227464827407
110.0,58.148165069305975
111.0,58.57202348942938
112.0,58.55352175600375
113.0,58.66536708279171
114.0,58.816593096958826
115.0,58.82052420797813
116.0,59.667040841763296
117.0,59.51749627626225
118.0,59.421097084806746
119.0,58.9899214639365
120.0,59.76000176060162
121.0,59.94087925228008
122.0,58.36700271414568
123.0,58.15126705218993
124.0,57.339127346477646
125.0,57.324307405820825
126.0,57.3572985882689
127.0,57.02264391893
128.0,57.43579904857902
130.0,57.45637070329358
131.0,56.85832579756291
132.0,55.652390814256805
133.0,56.2949999077372
134.0,55.98747454291051
135.0,56.0208136112895
136.0,56.989588957394574
137.0,57.28336702985142
138.0,56.95823863692062
139.0,56.83632781053163
140.0,57.28930428307231
141.0,56.56863538479428
