delay_hours,median_RHOA
0.0,28.881640989127813
1.0,28.92034307426291
2.0,28.962579436611968
3.0,28.984619096004
4.0,29.09505067858885
5.0,28.95078684828419
6.0,28.98144057936768
7.0,29.280180318197555
8.0,29.09895821280231
10.0,29.19377715495517
11.0,29.318841578348334
12.0,29.22889247361075
13.0,29.34535448959368
14.0,29.46620810746129
15.0,29.23568108528906
16.0,29.305380997804058
17.0,29.343097451174863
18.0,29.44801766087655
19.0,29.408464083211356
20.0,29.409163940085406
21.0,29.35535661075201
22.0,29.4766126463222
23.0,29.185408033169622
24.0,29.360547215901235
25.0,29.2106320413386
26.0,29.30167175637158
27.0,29.598591867328917
28.0,29.527591387456305
29.0,29.67197186057331
30.0,29.751090680184927
31.0,29.87750232806064
32.0,29.831970806262916
34.0,30.12925834207913
35.0,29.939947057647963
36.0,29.995358225651053
37.0,30.01874510952564
38.0,30.03046771216602
39.0,30.19330107819554
40.0,30.141091755391237
41.0,30.299195255380283
42.0,30.19702198390925
43.0,30.23788779321329
44.0,30.2384360144313
45.0,30.22744826150868
46.0,30.172941075301235
47.0,30.08729609033908
48.0,29.987076585974773
49.0,29.87559521807885
50.0,30.08375014884388
51.0,29.90227142926148
52.0,30.01771865277703
53.0,29.998542574428
54.0,29.95865073260701
55.0,30.014388500484664
56.0,30.127059625066483
58.0,30.02406402176844
59.0,30.00549448604358
60.0,30.03521507462834
61.0,30.14354708659103
62.0,30.249581235150583
63.0,30.3760978615574
64.0,30.367594600537668
65.0,30.17836496607514
66.0,30.441645289953023
67.0,30.49994336756159
68.0,30.425478596162414
69.0,30.40621503570412
70.0,30.50625957584991
71.0,30.502264559527195
72.0,30.647409043065032
73.0,30.879953985890783
74.0,30.65214474124613
75.0,31.010226510855023
76.0,30.96727862735068
77.0,31.17687409684813
78.0,31.254948963289284
79.0,31.1272484123372
80.0,31.271261460595323
82.0,31.487515714655643
83.0,31.322413893872906
84.0,31.37597582052791
85.0,31.49572025364858
86.0,31.693070793560786
87.0,31.75579600491257
88.0,31.683953993504183
89.0,31.832251616859462
90.0,31.984843258851992
91.0,32.135773074957854
92.0,32.07509318777427
93.0,32.28118284004155
94.0,32.320276422438475
95.0,32.386226505703206
96.0,32.42108417526313
97.0,32.685337733563884
98.0,32.29408813827335
99.0,32.675477179264306
100.0,32.90430363116285
101.0,32.687969926314445
102.0,32.6665811812486
103.0,32.93800499529813
104.0,32.84647673877072
106.0,32.84318279385576
107.0,32.78726054955978
108.0,32.96451585241957
109.0,32.85821602941013
110.0,33.16033070534648
111.0,33.241290942654906
112.0,33.43068535123047
113.0,33.37841701835395
114.0,33.24794918124148
115.0,33.4244505023798
116.0,33.67927892466076
117.0,33.482501295074115
118.0,33.655279106480215
119.0,33.837058299668875
120.0,33.50626911887882
121.0,33.74771726553327
122.0,33.803796106032955
123.0,33.7257705975789
124.0,33.72476722190339
125.0,33.44220967185028
126.0,33.6966611032705
127.0,33.438097571538535
128.0,34.139062778276696
130.0,33.6383029180282
131.0,33.71421147780273
132.0,33.710685163289966
133.0,33.8707438830407
134.0,34.27283073538548
135.0,34.18781059649988
136.0,33.815517621872225
137.0,34.09098194388407
138.0,34.18398848915792
139.0,34.104159224431726
140.0,34.54449034963356
141.0,34.55722684086712
142.0,34.44492996324225
143.0,34.3135747476422
144.0,34.272929332995204
145.0,34.661247319133935
146.0,34.27059198965862
147.0,34.009656315433695
148.0,34.07657509314446
149.0,34.3712195501788
150.0,34.09022796216259
151.0,34.2573741100952
152.0,33.95135612878536
154.0,34.54116123034027
155.0,34.526296190708386
156.0,34.31715326088952
157.0,34.42956613570231
158.0,34.61609541373627
159.0,34.48457200221373
160.0,34.66695438077957
161.0,34.753992870734976
162.0,34.68999142230039
163.0,34.9699796346411
164.0,35.57729451171245
165.0,35.334558796272105
166.0,35.12781700824316
167.0,34.82007646869272
168.0,35.46090293335402
169.0,35.273596474161
170.0,35.40132097777917
171.0,35.034740864656555
172.0,35.26736742516972
173.0,34.77131125089136
174.0,34.987564808329694
175.0,35.113096965096176
176.0,35.21987817643548
178.0,34.817767943073726
179.0,35.11635060076819
180.0,34.95106377240162
181.0,35.14747901224685
182.0,35.37413691929768
183.0,35.31488467985486
184.0,35.09010825573699
185.0,35.436034813203165
186.0,35.6773740763094
187.0,35.76385861026507
188.0,35.80882894695211
189.0,36.07802573582276
190.0,36.04934035756783
191.0,35.5928868088518
192.0,36.087276842674704
193.0,35.42509326630068
194.0,35.84911004925236
195.0,36.39507587215158
196.0,35.51024050007938
197.0,35.95278265344797
198.0,34.41661262505216
199.0,35.63256583661352
200.0,36.166548060524285
202.0,35.19966545321038
203.0,35.63265696296168
204.0,35.883861496624746
205.0,35.73701155151112
206.0,35.90297111644495
207.0,36.17813924049037
208.0,36.073617074385794
209.0,36.97016855135704
210.0,35.85409047717701
211.0,36.61753336855456
212.0,36.97257820102895
213.0,36.81628034892832
214.0,35.98035149715626
215.0,36.49484926259669
216.0,36.67664779575766
217.0,37.70181793555263
218.0,36.958149195679376
219.0,36.47303528774901
220.0,36.86835651881633
221.0,38.152826921747646
222.0,37.469676793418685
223.0,36.947221983378206
224.0,36.60304079930477
226.0,38.08364078130142
227.0,37.503034820771546
228.0,37.91188325561959
229.0,37.38523631358503
230.0,37.30637712589204
231.0,35.86646442293223
232.0,37.80074094376644
233.0,37.53859413119631
234.0,37.16621057234264
72.0,30.60606274601634
73.0,30.98762074919076
74.0,31.09732325917601
75.0,31.39273165030961
79.0,31.524812733865023
82.0,31.605969179228445
83.0,31.80589917668089
84.0,31.75370185158857
85.0,31.8273637058046
86.0,31.815187226247502
87.0,31.80857019916533
88.0,31.87576217107708
89.0,32.01740717384161
90.0,32.10179603430832
91.0,31.966243093438298
92.0,32.226933607509416
93.0,32.34105068221387
94.0,32.366296244539626
95.0,32.33666464280465
96.0,32.43077262135025
97.0,32.44780242056019
98.0,32.31575444498101
99.0,32.37068526977678
100.0,32.30429345498042
101.0,32.541093539746946
102.0,32.67581349049232
103.0,32.629538750267656
104.0,32.68916039729276
106.0,32.60187312819039
107.0,32.6213826589107
108.0,32.5988164420716
109.0,32.682840575268784
110.0,32.597490720251145
111.0,32.66997702118554
112.0,32.812576059969665
113.0,32.89662913905811
114.0,32.75598684252427
115.0,32.72117072449701
116.0,32.65621614447273
117.0,32.87733380793326
118.0,33.04222118300022
119.0,32.96750604843754
120.0,33.171123026032355
121.0,33.08601052732319
122.0,33.134639624667564
123.0,33.05032024337937
124.0,33.11016297900422
125.0,33.12164291948446
126.0,33.08522898825872
127.0,33.06287118183682
128.0,33.26053688418519
130.0,33.06827834868367
131.0,32.97546076176474
132.0,33.251831298504776
133.0,33.4858709708154
134.0,33.06659411208285
135.0,33.24951835714544
136.0,33.13715901131019
137.0,33.04183237329072
138.0,33.23110134527418
139.0,33.27253241206754
72.0,30.630674313732527
73.0,30.71064417724805
74.0,30.59931392161093
76.0,30.489324606818997
77.0,30.724916485938547
78.0,30.63598407151302
79.0,30.666212472151354
80.0,30.730433456397265
81.0,30.573245773077875
82.0,30.68195307849136
83.0,30.56817705646894
84.0,30.66374707597761
85.0,30.846318570251288
86.0,30.70660129338448
87.0,30.668545690907848
88.0,30.778367884101527
89.0,30.76196064383109
90.0,30.64914434479472
91.0,30.652741869281336
92.0,30.642679145038414
93.0,30.711158540857145
94.0,30.50372045160969
95.0,30.615628749258065
96.0,30.818808426932705
97.0,30.763949051933917
98.0,30.59307813250809
100.0,30.830616438442515
101.0,30.76504018562452
102.0,30.635751795568265
103.0,30.602439598259107
104.0,30.85910930893891
105.0,30.878067711830543
106.0,30.772320376982897
107.0,30.861874875331893
108.0,30.738445963142453
109.0,30.7196602092581
110.0,31.03481562643081
111.0,31.16817034003079
112.0,31.32747772027371
113.0,31.326047068124403
114.0,31.374683881910656
115.0,31.58792527849827
116.0,31.61257069034961
117.0,31.567449321576717
118.0,31.69560745906942
119.0,31.547146227325577
120.0,31.61539406241188
121.0,31.51039420562487
122.0,31.828577843016188
124.0,31.50450424188581
125.0,31.64525279989375
126.0,31.76048670941369
127.0,31.779863183938687
128.0,31.633365813748984
129.0,31.63051431129229
130.0,31.838719797899213
131.0,31.787644693654844
132.0,31.76790176098281
133.0,31.76416274270124
134.0,32.02592837786217
135.0,31.8923372055387
136.0,31.94182050720684
137.0,32.01516939570127
138.0,32.01728798186387
139.0,31.89404352628588
140.0,32.10985874535252
112.0,31.342633752808744
113.0,31.262661353937816
114.0,31.354769485028324
115.0,31.39044415412437
116.0,31.34370658845173
117.0,31.35003401157192
118.0,31.338832684589786
119.0,31.384491646685877
120.0,31.512724345690454
121.0,31.355005970304468
122.0,31.48984295324033
124.0,31.738567710049598
125.0,31.835733277886263
126.0,31.924487169718
127.0,31.677341360821725
128.0,31.74767987662341
129.0,31.93682969775827
130.0,32.0906134289316
131.0,31.95402934635471
132.0,31.956431855330653
133.0,31.856805886735494
134.0,32.269730604150055
135.0,31.998814429337585
136.0,32.17788529112999
137.0,32.2024429852889
138.0,32.160882474594224
139.0,32.017768198945376
140.0,32.152794992571586
141.0,32.32427624167132
142.0,32.19718062225484
143.0,32.06187015889412
144.0,32.13392806063762
145.0,32.275062437323164
146.0,32.33810079934494
148.0,32.463542772154895
149.0,32.36968530158381
150.0,32.61732512035788
151.0,32.76423828693994
152.0,32.47030134830903
153.0,32.3204658688679
154.0,32.48357982566266
155.0,32.545233641380484
156.0,32.53421384408526
157.0,32.61285433096393
158.0,32.55838404924627
159.0,32.610607293586234
160.0,32.81416792317936
161.0,32.831713443014465
162.0,32.69364289243423
163.0,32.64587879480749
164.0,32.56406567743442
165.0,32.50111952415741
166.0,32.848187836223914
167.0,32.57190120155454
168.0,32.49009972686217
169.0,32.61397202831241
170.0,32.418852342236505
172.0,32.75493838676629
173.0,32.95088470317285
174.0,32.82280220674362
175.0,33.030807478481265
176.0,33.038218467534264
177.0,32.981494546583654
178.0,32.694292378402174
179.0,32.90032489870944
180.0,33.23682829106492
181.0,32.86801158151158
182.0,33.19285993500093
183.0,33.01166535035862
184.0,33.37689364262168
185.0,33.101715306600425
186.0,33.10803162349472
187.0,32.98814453360118
188.0,33.172353857076274
189.0,32.90589192129191
190.0,33.0289459504253
191.0,32.97982034210565
192.0,33.114336232665394
193.0,33.03130505673522
194.0,32.95297453183945
196.0,32.74150962777138
197.0,32.93737399011258
198.0,33.107791615160465
199.0,32.995151606189204
200.0,33.274796438772405
201.0,33.02269402601093
202.0,32.935986624863325
203.0,33.25404449865167
204.0,32.79842672616176
205.0,33.31380072002048
206.0,33.35934376491168
207.0,33.476655155608285
208.0,33.306173138080474
209.0,33.480583096883606
210.0,33.22627963208112
211.0,33.36065502995739
212.0,33.41791165233282
213.0,33.249771179529496
214.0,33.2897296402528
215.0,33.36669621534656
216.0,33.413351493981885
217.0,33.36508640334848
218.0,33.47872742268945
220.0,33.3205779634895
221.0,33.368889267109765
222.0,33.40199522971833
223.0,33.39084736293524
224.0,33.13435910681899
225.0,33.43287744031063
226.0,33.43114268088433
227.0,33.28933482979509
228.0,33.48989746910452
229.0,33.76325014823412
230.0,33.67282144713313
231.0,33.743009347813874
232.0,33.671325362661456
233.0,33.8941488074949
234.0,33.62163440137665
125.0,31.6525412581748
127.0,31.66289980705601
129.0,31.582299161030143
131.0,32.03112708024708
133.0,31.830407233891403
135.0,31.878752661501277
137.0,31.988509692043177
139.0,32.13972881724942
141.0,32.18559068738777
143.0,32.4178293622767
145.0,32.386359389280976
147.0,32.32317629780282
149.0,32.43593791185922
151.0,32.314880405363006
153.0,32.4599166881926
157.0,32.6999629634826
159.0,32.57652300146709
161.0,32.70558760494517
163.0,32.65706926175041
165.0,32.70430346676002
167.0,32.7612471509886
169.0,32.75698218525147
171.0,33.1597890242084
173.0,32.88769118287616
175.0,33.15117774461384
177.0,32.82353075825862
179.0,32.97589578763023
181.0,33.1407451171903
183.0,33.06715755374123
185.0,33.170800697451945
187.0,32.96220460845027
189.0,33.01755391256178
191.0,33.14799850727474
193.0,33.25259052946359
195.0,33.24242646920079
197.0,33.484029558024965
199.0,33.17843247465958
201.0,33.16692950611473
203.0,33.42904117701556
205.0,33.57527062825476
207.0,33.4966825334393
209.0,33.31965189427804
211.0,33.34908883269293
213.0,33.3981523443781
215.0,33.66445789065352
217.0,33.829662336215776
219.0,33.85485727040495
221.0,33.96094827691531
134.0,32.0230291558792
136.0,32.13520583224351
138.0,32.309566202869114
140.0,32.35045582674734
142.0,32.28769847012236
144.0,32.24182564659561
146.0,32.370454115420465
150.0,32.762072880630434
152.0,32.8635825031004
154.0,33.02402724303843
156.0,33.2127339288923
158.0,33.24952744601045
160.0,33.29139346743032
162.0,33.36488020134283
164.0,33.36580721403025
166.0,33.71081637825642
168.0,33.75314995764888
170.0,33.74727887729519
172.0,33.97146144553778
174.0,34.08487194002194
176.0,33.9964967304873
178.0,34.11040044326029
180.0,34.26116479513652
182.0,34.21403570780333
184.0,34.24357532363151
186.0,34.28473548300913
188.0,34.088781258366616
190.0,34.45234461292537
192.0,34.41671603288337
194.0,34.42125931444025
196.0,34.49359001755531
198.0,34.363062606038035
200.0,34.47977037522174
202.0,34.27820525716823
204.0,34.66514338015475
206.0,34.371217974367944
208.0,34.49411196112842
212.0,34.56634776541201
214.0,34.89121019025976
216.0,34.70401038282084
218.0,34.995053236601585
220.0,35.00983966078083
139.0,32.14096763789501
140.0,32.10631416720124
141.0,32.25857680501738
142.0,32.13732413865457
143.0,32.12003188437305
144.0,32.35573870037717
145.0,32.17704057911305
146.0,32.44268270669989
147.0,32.16024255343512
148.0,32.45076851652843
149.0,32.349330969063146
150.0,32.31249944440704
151.0,32.24415797284978
152.0,32.61359385403531
153.0,32.42305148681764
154.0,32.626823089447754
155.0,32.63448363280344
156.0,32.3329007414158
157.0,32.39588615415273
158.0,32.41181065950803
159.0,32.32572293297525
160.0,32.5490625402011
161.0,32.46245185084359
163.0,32.41455765104893
164.0,32.60695050210794
165.0,32.642500480501255
166.0,32.44334359378608
167.0,32.669252040381764
168.0,32.67847572536742
169.0,32.56324575175536
170.0,32.696538056775466
171.0,32.63856389220519
172.0,32.681314666415965
173.0,32.950858901233495
174.0,32.74496671308333
211.0,33.34384859269741
215.0,33.810050147342
217.0,33.74711527900971
219.0,33.74171216455796
221.0,33.833483156172264
223.0,33.85724398126396
225.0,33.56738415982019
