date_time,mean_1m,rhoa
2024-03-01 12:00:00,32.190000000000005,21.806878733807427
2024-03-18 01:00:00,22.906666666666666,22.402273319108673
2024-03-18 03:00:00,22.819999999999997,22.452469813316082
2024-03-18 11:00:00,32.501666666666665,21.551977850472518
2024-03-18 13:00:00,32.65833333333333,21.657521918387236
2024-03-18 15:00:00,32.835,21.679440537178404
2024-03-18 17:00:00,33.015,21.716616473854373
2024-03-18 19:00:00,33.193333333333335,21.810642042285163
2024-03-18 21:00:00,33.29333333333333,21.822748303613768
2024-03-18 23:00:00,33.388333333333335,21.853499676793035
2024-03-19 01:00:00,33.42666666666667,21.910096244420284
2024-03-19 03:00:00,33.406666666666666,21.966080560125995
2024-03-19 11:00:00,33.41166666666666,22.057599977357945
2024-03-19 13:00:00,33.324999999999996,21.941484359597954
2024-03-19 15:00:00,33.36666666666667,21.975484749640867
2024-03-19 17:00:00,33.34,21.958145775222825
2024-03-19 19:00:00,33.458333333333336,22.266190125347492
2024-03-19 21:00:00,33.39,22.316827440938408
2024-03-19 23:00:00,33.40333333333333,22.38091797208532
2024-03-20 01:00:00,33.35333333333333,22.45068203770518
2024-03-20 03:00:00,33.335,22.501449967039363
2024-03-20 11:00:00,33.33,22.64191688455878
2024-03-20 13:00:00,33.321666666666665,22.257463494625792
2024-03-20 15:00:00,32.589999999999996,22.223210040455314
2024-03-20 17:00:00,27.013333333333332,22.24096534618
2024-03-20 19:00:00,25.766666666666666,22.55526282926334
2024-03-20 21:00:00,25.256666666666664,22.575091628162316
2024-03-20 23:00:00,24.939999999999998,22.69151745356255
2024-03-21 01:00:00,24.680000000000003,22.738097579753397
2024-03-21 03:00:00,24.47,22.80710245299054
2024-03-21 11:00:00,23.866666666666664,21.912871786464603
2024-03-21 13:00:00,23.771666666666665,21.93344345102838
2024-03-21 15:00:00,23.67833333333333,22.06234288891015
2024-03-21 17:00:00,23.564999999999998,22.355595232610387
2024-03-21 19:00:00,23.453333333333333,22.554683230777613
2024-03-21 21:00:00,23.34166666666667,22.554397513214226
2024-03-21 23:00:00,23.243333333333336,22.62153297725094
2024-03-22 01:00:00,23.138333333333332,22.557515916334612
2024-03-22 03:00:00,23.03333333333333,22.68075814646134
2024-03-22 11:00:00,22.671666666666667,22.628406525490107
2024-03-22 13:00:00,22.621666666666666,22.594030620935317
2024-03-22 15:00:00,22.575,22.53435646698245
2024-03-22 17:00:00,22.515,22.66417836442601
2024-03-22 19:00:00,22.45,22.62241462001796
2024-03-22 21:00:00,22.41,22.636627027956663
