date_time,mean_1m,rhoa
2024-09-23 12:00:00,36.11111111111111,39.302512341217295
2024-09-23 14:00:00,35.93333333333333,39.54806436777031
2024-09-23 16:00:00,35.788888888888884,39.178331970666164
2024-09-23 18:00:00,36.11111111111111,39.07126150999769
2024-09-23 20:00:00,36.26111111111111,39.24284443661003
2024-09-23 22:00:00,36.33888888888888,39.17957609925844
2024-09-24 00:00:00,36.422222222222224,38.88572926280531
2024-09-24 02:00:00,36.43333333333333,38.98525955018728
2024-09-24 04:00:00,36.47777777777778,38.91604075941709
2024-09-24 06:00:00,36.51111111111111,38.952528914646074
2024-09-24 08:00:00,36.50000000000001,39.071242659564476
2024-09-24 10:00:00,36.49444444444445,39.3066971373913
2024-09-24 12:00:00,36.40555555555556,39.3925168763473
2024-09-24 14:00:00,36.26666666666667,39.30565408008667
2024-09-24 16:00:00,36.25555555555556,39.29014017354967
2024-09-24 18:00:00,36.23888888888889,39.02556805988143
2024-09-24 20:00:00,36.40555555555556,38.874048277688956
2024-09-24 22:00:00,36.5,39.176591447332534
2024-09-25 00:00:00,36.53333333333334,38.844654168827034
2024-09-25 02:00:00,36.56111111111111,38.87357073338081
2024-09-25 04:00:00,36.6,38.88885843471922
2024-09-25 06:00:00,36.63333333333333,39.14812100969821
2024-09-25 08:00:00,36.63333333333333,39.083174983790386
2024-09-25 10:00:00,36.63888888888889,39.141623893716336
2024-09-25 12:00:00,36.577777777777776,39.18415047105226
2024-09-25 14:00:00,36.422222222222224,39.20362296856468
2024-09-25 16:00:00,36.32222222222222,39.23940737428692
2024-09-25 18:00:00,36.32777777777778,38.97741148649157
2024-09-25 20:00:00,36.333333333333336,38.77590663888726
2024-09-25 22:00:00,36.3,39.01545794419976
2024-09-26 00:00:00,36.26111111111111,39.14739840975825
2024-09-26 02:00:00,36.172222222222224,38.942732972851346
2024-09-26 04:00:00,36.13888888888889,39.3374484774448
2024-09-26 06:00:00,36.1,39.10215737003917
2024-09-26 08:00:00,36.083333333333336,39.25629736244871
2024-09-26 10:00:00,36.00555555555555,39.35124699455912
2024-09-26 12:00:00,35.80555555555556,39.589353099991705
2024-09-26 14:00:00,35.60555555555556,39.53468684366449
2024-09-26 16:00:00,35.416666666666664,40.07295468067767
2024-09-26 18:00:00,35.36666666666667,39.80427317256827
2024-09-26 20:00:00,35.36666666666667,39.343323529130544
2024-09-26 22:00:00,35.36666666666667,39.45979407249621
2024-09-30 12:00:00,35.43333333333334,42.430484110871895
2024-09-30 14:00:00,35.300000000000004,42.72619714021344
2024-09-30 16:00:00,35.21111111111111,42.26534803241953
2024-09-30 18:00:00,35.166666666666664,42.45230034558087
2024-09-30 20:00:00,35.166666666666664,42.58079746533852
2024-09-30 22:00:00,35.166666666666664,42.74183043282748
2024-10-01 00:00:00,35.13888888888889,43.39548177155751
2024-10-01 02:00:00,35.105555555555554,42.97873639401196
2024-10-01 04:00:00,35.1,42.97621043596098
2024-10-01 06:00:00,35.1,43.356700146953884
2024-10-01 08:00:00,35.1,43.171614026680956
